====================================================================================
[Phase 3] 2갈래 CNN — 세밀 10초@60Hz + 광역 60초@2Hz, 타깃 끝-1초
====================================================================================
평가: 홀드아웃 8,000창 (뒤 20%) | sha 5c9ca51724095aaf | 타깃 3239/3600
  ** 동작 중 휴지 지문 (session) oven: |I1| 7.21 -> 67.91 mA, 전력 14.57W **
  ** 14.49 sig 기준전압을 기기별 적합값으로 (1.00할): air_=227.7V beam=228.7V elec=227.7V fan=228.8V hair=227.3V hotp=214.4V lapt=229.0V mini=218.7V oven=210.4V **
  ** 상태별 지문 (13.11): 18개 상태를 따로 맞췄다 **
       air_conditioner    s1  와트당|I1| 7.966 mA/W   h2/h1 0.0143   h3/h1 0.5573
       air_conditioner    s2  와트당|I1| 4.395 mA/W   h2/h1 0.0013   h3/h1 0.5825
       air_conditioner    s3  와트당|I1| 4.547 mA/W   h2/h1 0.0010   h3/h1 0.6009
       air_conditioner    s4  와트당|I1| 4.632 mA/W   h2/h1 0.0010   h3/h1 0.5818
       beam_projector     s1  와트당|I1| 6.651 mA/W   h2/h1 0.0072   h3/h1 0.7624
       beam_projector     s2  와트당|I1| 4.466 mA/W   h2/h1 0.0048   h3/h1 0.9316
       electiric_kettle   s1  와트당|I1| 4.387 mA/W   h2/h1 0.0003   h3/h1 0.0326
       fan                s1  와트당|I1| 5.044 mA/W   h2/h1 0.0020   h3/h1 0.1139
       fan                s2  와트당|I1| 4.656 mA/W   h2/h1 0.0018   h3/h1 0.0786
       fan                s3  와트당|I1| 4.350 mA/W   h2/h1 0.0017   h3/h1 0.0340
       hair_dryer         s1  와트당|I1| 4.395 mA/W   h2/h1 0.4326   h3/h1 0.0271
       hair_dryer         s2  와트당|I1| 4.407 mA/W   h2/h1 0.0002   h3/h1 0.0275
       hotplate           s2  와트당|I1| 4.669 mA/W   h2/h1 0.0005   h3/h1 0.0053
       laptop_charger     s1  와트당|I1| 4.408 mA/W   h2/h1 0.0061   h3/h1 0.9756
       laptop_charger     s2  와트당|I1| 4.434 mA/W   h2/h1 0.0024   h3/h1 0.9480
       minipc             s1  와트당|I1| 5.083 mA/W   h2/h1 0.0080   h3/h1 0.9148
       minipc             s2  와트당|I1| 4.744 mA/W   h2/h1 0.0038   h3/h1 0.9186
       oven               s2  와트당|I1| 4.749 mA/W   h2/h1 0.0019   h3/h1 0.0051
모델 0.89M 파라미터 | 배치 512 | 300 epoch x 50,000창 = 29,100 step | 장치 cuda
  ep 18  loss 0.2464 (pw 0.0083 harm 0.8349 z 0.0599)  [6s, 8,575 win/s]
  ep 19  loss 0.2409 (pw 0.0081 harm 0.8228 z 0.0568)  [6s, 8,597 win/s]
  ep 20  loss 0.2434 (pw 0.0082 harm 0.8434 z 0.0580)  |  MAE 13.510W  F1 0.8766  저항3종 0.983  잔차 44.5W  [6s 학습 / 0s 평가, 8,566 win/s]
  ep 21  loss 0.2407 (pw 0.0082 harm 0.8371 z 0.0564)  [6s, 8,542 win/s]
  ep 22  loss 0.2373 (pw 0.0080 harm 0.8361 z 0.0557)  [6s, 8,586 win/s]
  ep 23  loss 0.2351 (pw 0.0079 harm 0.8295 z 0.0552)  [6s, 8,586 win/s]
  ep 24  loss 0.2364 (pw 0.0081 harm 0.8370 z 0.0529)  [6s, 8,574 win/s]
  ep 25  loss 0.2315 (pw 0.0076 harm 0.8307 z 0.0559)  [6s, 8,555 win/s]
  ep 26  loss 0.2290 (pw 0.0075 harm 0.8308 z 0.0537)  [6s, 8,566 win/s]
  ep 27  loss 0.2274 (pw 0.0076 harm 0.8199 z 0.0527)  [6s, 8,556 win/s]
  ep 28  loss 0.2265 (pw 0.0073 harm 0.8287 z 0.0516)  [6s, 8,588 win/s]
  ep 29  loss 0.2232 (pw 0.0073 harm 0.8195 z 0.0512)  [6s, 8,571 win/s]
  ep 30  loss 0.2216 (pw 0.0072 harm 0.8154 z 0.0508)  |  MAE 9.434W  F1 0.8891  저항3종 0.996  잔차 34.8W  [6s 학습 / 0s 평가, 8,571 win/s]
  ep 31  loss 0.2188 (pw 0.0070 harm 0.8120 z 0.0498)  [6s, 8,585 win/s]
  ep 32  loss 0.2209 (pw 0.0070 harm 0.8157 z 0.0495)  [6s, 8,575 win/s]
  ep 33  loss 0.2173 (pw 0.0068 harm 0.8106 z 0.0469)  [6s, 8,573 win/s]
  ep 34  loss 0.2176 (pw 0.0068 harm 0.8161 z 0.0479)  [6s, 8,572 win/s]
  ep 35  loss 0.2139 (pw 0.0066 harm 0.8060 z 0.0487)  [6s, 8,566 win/s]
  ep 36  loss 0.2145 (pw 0.0065 harm 0.8148 z 0.0478)  [6s, 8,570 win/s]
  ep 37  loss 0.2096 (pw 0.0064 harm 0.7997 z 0.0446)  [6s, 8,566 win/s]
  ep 38  loss 0.2097 (pw 0.0063 harm 0.8049 z 0.0466)  [6s, 8,568 win/s]
  ep 39  loss 0.2101 (pw 0.0065 harm 0.8062 z 0.0457)  [6s, 8,568 win/s]
  ep 40  loss 0.2082 (pw 0.0062 harm 0.7952 z 0.0452)  |  MAE 11.566W  F1 0.8951  저항3종 0.977  잔차 34.4W  [6s 학습 / 0s 평가, 8,581 win/s]
  ep 41  loss 0.2069 (pw 0.0062 harm 0.7967 z 0.0455)  [6s, 8,562 win/s]
  ep 42  loss 0.2042 (pw 0.0060 harm 0.7958 z 0.0433)  [6s, 8,565 win/s]
  ep 43  loss 0.2038 (pw 0.0061 harm 0.7992 z 0.0422)  [6s, 8,570 win/s]
  ep 44  loss 0.2029 (pw 0.0060 harm 0.7968 z 0.0427)  [6s, 8,570 win/s]
  ep 45  loss 0.2015 (pw 0.0059 harm 0.8005 z 0.0428)  [6s, 8,576 win/s]
  ep 46  loss 0.1995 (pw 0.0059 harm 0.7885 z 0.0418)  [6s, 8,571 win/s]
  ep 47  loss 0.2012 (pw 0.0060 harm 0.7921 z 0.0414)  [6s, 8,564 win/s]
  ep 48  loss 0.1974 (pw 0.0058 harm 0.7875 z 0.0410)  [6s, 8,566 win/s]
  ep 49  loss 0.1981 (pw 0.0059 harm 0.7961 z 0.0399)  [6s, 8,568 win/s]
  ep 50  loss 0.1950 (pw 0.0057 harm 0.7795 z 0.0399)  |  MAE 7.396W  F1 0.9008  저항3종 0.995  잔차 29.0W  [6s 학습 / 0s 평가, 8,579 win/s]
  ep 51  loss 0.1967 (pw 0.0058 harm 0.7917 z 0.0416)  [6s, 8,594 win/s]
  ep 52  loss 0.1952 (pw 0.0058 harm 0.7882 z 0.0386)  [6s, 8,570 win/s]
  ep 53  loss 0.1956 (pw 0.0058 harm 0.7866 z 0.0412)  [6s, 8,570 win/s]
  ep 54  loss 0.1928 (pw 0.0056 harm 0.7826 z 0.0376)  [6s, 8,576 win/s]
  ep 55  loss 0.1920 (pw 0.0056 harm 0.7761 z 0.0387)  [6s, 8,574 win/s]
  ep 56  loss 0.1926 (pw 0.0057 harm 0.7845 z 0.0383)  [6s, 8,575 win/s]
  ep 57  loss 0.1926 (pw 0.0057 harm 0.7832 z 0.0362)  [6s, 8,564 win/s]
  ep 58  loss 0.1916 (pw 0.0057 harm 0.7844 z 0.0362)  [6s, 8,569 win/s]
  ep 59  loss 0.1894 (pw 0.0057 harm 0.7763 z 0.0354)  [6s, 8,570 win/s]
  ep 60  loss 0.1891 (pw 0.0055 harm 0.7818 z 0.0375)  |  MAE 7.462W  F1 0.9052  저항3종 0.994  잔차 28.5W  [6s 학습 / 0s 평가, 8,570 win/s]
  ep 61  loss 0.1896 (pw 0.0057 harm 0.7784 z 0.0353)  [6s, 8,565 win/s]
  ep 62  loss 0.1875 (pw 0.0056 harm 0.7776 z 0.0373)  [6s, 8,573 win/s]
  ep 63  loss 0.1864 (pw 0.0055 harm 0.7745 z 0.0342)  [6s, 8,561 win/s]
  ep 64  loss 0.1864 (pw 0.0055 harm 0.7744 z 0.0348)  [6s, 8,570 win/s]
  ep 65  loss 0.1856 (pw 0.0055 harm 0.7727 z 0.0349)  [6s, 8,574 win/s]
  ep 66  loss 0.1844 (pw 0.0055 harm 0.7735 z 0.0327)  [6s, 8,572 win/s]
  ep 67  loss 0.1836 (pw 0.0053 harm 0.7792 z 0.0336)  [6s, 8,566 win/s]
  ep 68  loss 0.1838 (pw 0.0055 harm 0.7693 z 0.0322)  [6s, 8,569 win/s]
  ep 69  loss 0.1847 (pw 0.0056 harm 0.7741 z 0.0335)  [6s, 8,566 win/s]
  ep 70  loss 0.1817 (pw 0.0056 harm 0.7634 z 0.0318)  |  MAE 7.487W  F1 0.9079  저항3종 0.996  잔차 28.2W  [6s 학습 / 0s 평가, 8,567 win/s]
  ep 71  loss 0.1820 (pw 0.0054 harm 0.7733 z 0.0336)  [6s, 8,563 win/s]
  ep 72  loss 0.1810 (pw 0.0053 harm 0.7740 z 0.0335)  [6s, 8,573 win/s]
  ep 73  loss 0.1799 (pw 0.0053 harm 0.7661 z 0.0353)  [6s, 8,568 win/s]
  ep 74  loss 0.1784 (pw 0.0052 harm 0.7707 z 0.0327)  [6s, 8,569 win/s]
  ep 75  loss 0.1778 (pw 0.0053 harm 0.7643 z 0.0305)  [6s, 8,571 win/s]
  ep 76  loss 0.1791 (pw 0.0053 harm 0.7757 z 0.0322)  [6s, 8,574 win/s]
  ep 77  loss 0.1777 (pw 0.0053 harm 0.7655 z 0.0316)  [6s, 8,571 win/s]
  ep 78  loss 0.1770 (pw 0.0052 harm 0.7709 z 0.0326)  [6s, 8,571 win/s]
  ep 79  loss 0.1771 (pw 0.0052 harm 0.7694 z 0.0315)  [6s, 8,570 win/s]
  ep 80  loss 0.1760 (pw 0.0052 harm 0.7673 z 0.0304)  |  MAE 7.238W  F1 0.9129  저항3종 0.996  잔차 26.9W  [6s 학습 / 0s 평가, 8,573 win/s]
  ep 81  loss 0.1748 (pw 0.0050 harm 0.7626 z 0.0310)  [6s, 8,553 win/s]
  ep 82  loss 0.1751 (pw 0.0053 harm 0.7645 z 0.0305)  [6s, 8,578 win/s]
  ep 83  loss 0.1740 (pw 0.0050 harm 0.7692 z 0.0312)  [6s, 8,568 win/s]
  ep 84  loss 0.1714 (pw 0.0049 harm 0.7669 z 0.0300)  [6s, 8,573 win/s]
  ep 85  loss 0.1722 (pw 0.0051 harm 0.7651 z 0.0302)  [6s, 8,584 win/s]
  ep 86  loss 0.1720 (pw 0.0050 harm 0.7606 z 0.0329)  [6s, 8,566 win/s]
  ep 87  loss 0.1688 (pw 0.0049 harm 0.7606 z 0.0296)  [6s, 8,569 win/s]
  ep 88  loss 0.1743 (pw 0.0052 harm 0.7719 z 0.0301)  [6s, 8,576 win/s]
  ep 89  loss 0.1707 (pw 0.0049 harm 0.7651 z 0.0309)  [6s, 8,573 win/s]
  ep 90  loss 0.1695 (pw 0.0049 harm 0.7632 z 0.0299)  |  MAE 6.293W  F1 0.9235  저항3종 0.998  잔차 25.2W  [6s 학습 / 0s 평가, 8,589 win/s]
  ep 91  loss 0.1692 (pw 0.0049 harm 0.7606 z 0.0289)  [6s, 8,566 win/s]
  ep 92  loss 0.1693 (pw 0.0049 harm 0.7676 z 0.0288)  [6s, 8,570 win/s]
  ep 93  loss 0.1681 (pw 0.0048 harm 0.7651 z 0.0308)  [6s, 8,574 win/s]
  ep 94  loss 0.1688 (pw 0.0048 harm 0.7634 z 0.0285)  [6s, 8,573 win/s]
  ep 95  loss 0.1678 (pw 0.0048 harm 0.7628 z 0.0319)  [6s, 8,571 win/s]
  ep 96  loss 0.1648 (pw 0.0046 harm 0.7614 z 0.0314)  [6s, 8,565 win/s]
  ep 97  loss 0.1660 (pw 0.0047 harm 0.7673 z 0.0290)  [6s, 8,570 win/s]
  ep 98  loss 0.1638 (pw 0.0047 harm 0.7582 z 0.0286)  [6s, 8,571 win/s]
  ep 99  loss 0.1679 (pw 0.0048 harm 0.7682 z 0.0279)  [6s, 8,575 win/s]
  ep100  loss 0.1651 (pw 0.0048 harm 0.7579 z 0.0272)  |  MAE 6.320W  F1 0.9230  저항3종 0.995  잔차 25.8W  [6s 학습 / 0s 평가, 8,569 win/s]
  ep101  loss 0.1644 (pw 0.0047 harm 0.7591 z 0.0318)  [6s, 8,567 win/s]
  ep102  loss 0.1622 (pw 0.0045 harm 0.7599 z 0.0277)  [6s, 8,568 win/s]
  ep103  loss 0.1619 (pw 0.0045 harm 0.7583 z 0.0287)  [6s, 8,571 win/s]
  ep104  loss 0.1624 (pw 0.0045 harm 0.7618 z 0.0286)  [6s, 8,572 win/s]
  ep105  loss 0.1634 (pw 0.0047 harm 0.7561 z 0.0264)  [6s, 8,574 win/s]
  ep106  loss 0.1646 (pw 0.0047 harm 0.7647 z 0.0280)  [6s, 8,569 win/s]
  ep107  loss 0.1601 (pw 0.0045 harm 0.7591 z 0.0265)  [6s, 8,572 win/s]
  ep108  loss 0.1609 (pw 0.0045 harm 0.7613 z 0.0276)  [6s, 8,574 win/s]
  ep109  loss 0.1600 (pw 0.0045 harm 0.7592 z 0.0259)  [6s, 8,573 win/s]
  ep110  loss 0.1609 (pw 0.0045 harm 0.7600 z 0.0275)  |  MAE 5.888W  F1 0.9271  저항3종 0.998  잔차 25.0W  [6s 학습 / 0s 평가, 8,567 win/s]
  ep111  loss 0.1591 (pw 0.0044 harm 0.7560 z 0.0273)  [6s, 8,581 win/s]
  ep112  loss 0.1600 (pw 0.0045 harm 0.7577 z 0.0259)  [6s, 8,576 win/s]
  ep113  loss 0.1565 (pw 0.0043 harm 0.7580 z 0.0265)  [6s, 8,589 win/s]
  ep114  loss 0.1568 (pw 0.0045 harm 0.7537 z 0.0260)  [6s, 8,572 win/s]
  ep115  loss 0.1576 (pw 0.0043 harm 0.7611 z 0.0293)  [6s, 8,570 win/s]
  ep116  loss 0.1584 (pw 0.0044 harm 0.7665 z 0.0267)  [6s, 8,570 win/s]
  ep117  loss 0.1572 (pw 0.0043 harm 0.7561 z 0.0268)  [6s, 8,575 win/s]
  ep118  loss 0.1582 (pw 0.0043 harm 0.7564 z 0.0265)  [6s, 8,566 win/s]
  ep119  loss 0.1551 (pw 0.0044 harm 0.7509 z 0.0266)  [6s, 8,564 win/s]
  ep120  loss 0.1533 (pw 0.0042 harm 0.7545 z 0.0281)  |  MAE 5.842W  F1 0.9340  저항3종 0.995  잔차 24.3W  [6s 학습 / 0s 평가, 8,566 win/s]
  ep121  loss 0.1553 (pw 0.0044 harm 0.7584 z 0.0245)  [6s, 8,568 win/s]
  ep122  loss 0.1565 (pw 0.0042 harm 0.7578 z 0.0292)  [6s, 8,564 win/s]
  ep123  loss 0.1569 (pw 0.0042 harm 0.7634 z 0.0279)  [6s, 8,569 win/s]
  ep124  loss 0.1564 (pw 0.0044 harm 0.7611 z 0.0244)  [6s, 8,575 win/s]
  ep125  loss 0.1542 (pw 0.0043 harm 0.7557 z 0.0250)  [6s, 8,570 win/s]
  ep126  loss 0.1533 (pw 0.0042 harm 0.7534 z 0.0256)  [6s, 8,586 win/s]
  ep127  loss 0.1517 (pw 0.0041 harm 0.7498 z 0.0259)  [6s, 8,568 win/s]
  ep128  loss 0.1530 (pw 0.0042 harm 0.7542 z 0.0274)  [6s, 8,569 win/s]
  ep129  loss 0.1529 (pw 0.0041 harm 0.7569 z 0.0243)  [6s, 8,572 win/s]
  ep130  loss 0.1535 (pw 0.0042 harm 0.7598 z 0.0243)  |  MAE 5.683W  F1 0.9246  저항3종 0.997  잔차 24.4W  [6s 학습 / 0s 평가, 8,575 win/s]
  ep131  loss 0.1539 (pw 0.0042 harm 0.7575 z 0.0243)  [6s, 8,567 win/s]
  ep132  loss 0.1493 (pw 0.0039 harm 0.7509 z 0.0271)  [6s, 8,560 win/s]
  ep133  loss 0.1495 (pw 0.0040 harm 0.7532 z 0.0235)  [6s, 8,568 win/s]
  ep134  loss 0.1501 (pw 0.0040 harm 0.7522 z 0.0236)  [6s, 8,583 win/s]
  ep135  loss 0.1500 (pw 0.0040 harm 0.7551 z 0.0267)  [6s, 8,576 win/s]
  ep136  loss 0.1516 (pw 0.0041 harm 0.7601 z 0.0258)  [6s, 8,572 win/s]
  ep137  loss 0.1497 (pw 0.0040 harm 0.7609 z 0.0234)  [6s, 8,573 win/s]
  ep138  loss 0.1462 (pw 0.0039 harm 0.7479 z 0.0241)  [6s, 8,571 win/s]
  ep139  loss 0.1493 (pw 0.0040 harm 0.7574 z 0.0228)  [6s, 8,571 win/s]
  ep140  loss 0.1500 (pw 0.0040 harm 0.7569 z 0.0230)  |  MAE 5.835W  F1 0.9332  저항3종 0.996  잔차 24.5W  [6s 학습 / 0s 평가, 8,571 win/s]
  ep141  loss 0.1492 (pw 0.0040 harm 0.7524 z 0.0239)  [6s, 8,576 win/s]
  ep142  loss 0.1489 (pw 0.0040 harm 0.7579 z 0.0233)  [6s, 8,565 win/s]
  ep143  loss 0.1463 (pw 0.0039 harm 0.7493 z 0.0227)  [6s, 8,568 win/s]
  ep144  loss 0.1461 (pw 0.0038 harm 0.7516 z 0.0242)  [6s, 8,565 win/s]
  ep145  loss 0.1468 (pw 0.0039 harm 0.7580 z 0.0236)  [6s, 8,562 win/s]
  ep146  loss 0.1470 (pw 0.0039 harm 0.7537 z 0.0233)  [6s, 8,565 win/s]
  ep147  loss 0.1460 (pw 0.0038 harm 0.7525 z 0.0249)  [6s, 8,575 win/s]
  ep148  loss 0.1459 (pw 0.0038 harm 0.7513 z 0.0230)  [6s, 8,578 win/s]
  ep149  loss 0.1443 (pw 0.0038 harm 0.7479 z 0.0228)  [6s, 8,566 win/s]
  ep150  loss 0.1463 (pw 0.0038 harm 0.7642 z 0.0246)  |  MAE 5.613W  F1 0.9342  저항3종 0.998  잔차 24.5W  [6s 학습 / 0s 평가, 8,570 win/s]
  ep151  loss 0.1436 (pw 0.0037 harm 0.7473 z 0.0227)  [6s, 8,568 win/s]
  ep152  loss 0.1451 (pw 0.0038 harm 0.7566 z 0.0225)  [6s, 8,567 win/s]
  ep153  loss 0.1444 (pw 0.0038 harm 0.7510 z 0.0225)  [6s, 8,571 win/s]
  ep154  loss 0.1443 (pw 0.0038 harm 0.7481 z 0.0222)  [6s, 8,576 win/s]
  ep155  loss 0.1442 (pw 0.0038 harm 0.7583 z 0.0223)  [6s, 8,570 win/s]
  ep156  loss 0.1438 (pw 0.0037 harm 0.7574 z 0.0218)  [6s, 8,566 win/s]
  ep157  loss 0.1434 (pw 0.0037 harm 0.7527 z 0.0243)  [6s, 8,567 win/s]
  ep158  loss 0.1409 (pw 0.0037 harm 0.7427 z 0.0222)  [6s, 8,568 win/s]
  ep159  loss 0.1422 (pw 0.0037 harm 0.7526 z 0.0215)  [6s, 8,571 win/s]
  ep160  loss 0.1422 (pw 0.0037 harm 0.7496 z 0.0226)  |  MAE 5.419W  F1 0.9290  저항3종 0.999  잔차 23.3W  [6s 학습 / 0s 평가, 8,576 win/s]
  ep161  loss 0.1410 (pw 0.0037 harm 0.7467 z 0.0222)  [6s, 8,571 win/s]
  ep162  loss 0.1400 (pw 0.0036 harm 0.7479 z 0.0219)  [6s, 8,569 win/s]
  ep163  loss 0.1405 (pw 0.0036 harm 0.7489 z 0.0225)  [6s, 8,576 win/s]
  ep164  loss 0.1411 (pw 0.0036 harm 0.7515 z 0.0224)  [6s, 8,567 win/s]
  ep165  loss 0.1416 (pw 0.0037 harm 0.7584 z 0.0215)  [6s, 8,574 win/s]
  ep166  loss 0.1413 (pw 0.0037 harm 0.7505 z 0.0217)  [6s, 8,576 win/s]
  ep167  loss 0.1390 (pw 0.0035 harm 0.7543 z 0.0212)  [6s, 8,572 win/s]
  ep168  loss 0.1374 (pw 0.0035 harm 0.7459 z 0.0215)  [6s, 8,571 win/s]
  ep169  loss 0.1395 (pw 0.0036 harm 0.7546 z 0.0208)  [6s, 8,572 win/s]
  ep170  loss 0.1384 (pw 0.0036 harm 0.7435 z 0.0224)  |  MAE 5.599W  F1 0.9313  저항3종 0.997  잔차 25.0W  [6s 학습 / 0s 평가, 8,563 win/s]
  ep171  loss 0.1399 (pw 0.0036 harm 0.7507 z 0.0212)  [6s, 8,575 win/s]
  ep172  loss 0.1404 (pw 0.0036 harm 0.7560 z 0.0212)  [6s, 8,568 win/s]
  ep173  loss 0.1379 (pw 0.0035 harm 0.7501 z 0.0211)  [6s, 8,574 win/s]
  ep174  loss 0.1361 (pw 0.0034 harm 0.7470 z 0.0217)  [6s, 8,569 win/s]
  ep175  loss 0.1373 (pw 0.0035 harm 0.7461 z 0.0212)  [6s, 8,574 win/s]
  ep176  loss 0.1379 (pw 0.0035 harm 0.7540 z 0.0209)  [6s, 8,574 win/s]
  ep177  loss 0.1377 (pw 0.0035 harm 0.7516 z 0.0203)  [6s, 8,572 win/s]
  ep178  loss 0.1379 (pw 0.0035 harm 0.7499 z 0.0209)  [6s, 8,571 win/s]
  ep179  loss 0.1350 (pw 0.0034 harm 0.7427 z 0.0207)  [6s, 8,574 win/s]
  ep180  loss 0.1354 (pw 0.0034 harm 0.7498 z 0.0207)  |  MAE 5.702W  F1 0.9323  저항3종 0.998  잔차 25.0W  [6s 학습 / 0s 평가, 8,572 win/s]
  ep181  loss 0.1375 (pw 0.0035 harm 0.7534 z 0.0209)  [6s, 8,566 win/s]
  ep182  loss 0.1354 (pw 0.0034 harm 0.7470 z 0.0204)  [6s, 8,569 win/s]
  ep183  loss 0.1367 (pw 0.0034 harm 0.7545 z 0.0218)  [6s, 8,573 win/s]
  ep184  loss 0.1365 (pw 0.0035 harm 0.7489 z 0.0209)  [6s, 8,573 win/s]
  ep185  loss 0.1351 (pw 0.0034 harm 0.7487 z 0.0197)  [6s, 8,566 win/s]
  ep186  loss 0.1351 (pw 0.0034 harm 0.7513 z 0.0201)  [6s, 8,570 win/s]
  ep187  loss 0.1344 (pw 0.0033 harm 0.7481 z 0.0214)  [6s, 8,566 win/s]
  ep188  loss 0.1341 (pw 0.0034 harm 0.7497 z 0.0198)  [6s, 8,568 win/s]
  ep189  loss 0.1342 (pw 0.0034 harm 0.7462 z 0.0203)  [6s, 8,569 win/s]
  ep190  loss 0.1344 (pw 0.0034 harm 0.7440 z 0.0199)  |  MAE 5.281W  F1 0.9329  저항3종 0.998  잔차 24.0W  [6s 학습 / 0s 평가, 8,571 win/s]
  ep191  loss 0.1338 (pw 0.0033 harm 0.7514 z 0.0195)  [6s, 8,577 win/s]
  ep192  loss 0.1336 (pw 0.0033 harm 0.7492 z 0.0199)  [6s, 8,571 win/s]
  ep193  loss 0.1329 (pw 0.0033 harm 0.7480 z 0.0201)  [6s, 8,573 win/s]
  ep194  loss 0.1336 (pw 0.0033 harm 0.7484 z 0.0205)  [6s, 8,567 win/s]
  ep195  loss 0.1319 (pw 0.0033 harm 0.7459 z 0.0195)  [6s, 8,570 win/s]
  ep196  loss 0.1321 (pw 0.0033 harm 0.7466 z 0.0194)  [6s, 8,570 win/s]
  ep197  loss 0.1318 (pw 0.0033 harm 0.7466 z 0.0200)  [6s, 8,573 win/s]
