====================================================================================
[Phase 3] 2갈래 CNN — 세밀 10초@60Hz + 광역 60초@2Hz, 타깃 끝-1초
====================================================================================
평가: 홀드아웃 8,000창 (뒤 20%) | sha 5c9ca51724095aaf | 타깃 3239/3600
  ** 동작 중 휴지 지문 (session) oven: |I1| 7.21 -> 67.91 mA, 전력 14.57W **
  ** 14.49 sig 기준전압을 기기별 적합값으로 (1.00할): air_=227.7V beam=228.7V elec=227.7V fan=228.8V hair=227.3V hotp=214.4V lapt=229.0V mini=218.7V oven=210.4V **
  ** 상태별 지문 (13.11): 18개 상태를 따로 맞췄다 **
       air_conditioner    s1  와트당|I1| 7.966 mA/W   h2/h1 0.0143   h3/h1 0.5573
       air_conditioner    s2  와트당|I1| 4.395 mA/W   h2/h1 0.0013   h3/h1 0.5825
       air_conditioner    s3  와트당|I1| 4.547 mA/W   h2/h1 0.0010   h3/h1 0.6009
       air_conditioner    s4  와트당|I1| 4.632 mA/W   h2/h1 0.0010   h3/h1 0.5818
       beam_projector     s1  와트당|I1| 6.651 mA/W   h2/h1 0.0072   h3/h1 0.7624
       beam_projector     s2  와트당|I1| 4.466 mA/W   h2/h1 0.0048   h3/h1 0.9316
       electiric_kettle   s1  와트당|I1| 4.387 mA/W   h2/h1 0.0003   h3/h1 0.0326
       fan                s1  와트당|I1| 5.044 mA/W   h2/h1 0.0020   h3/h1 0.1139
       fan                s2  와트당|I1| 4.656 mA/W   h2/h1 0.0018   h3/h1 0.0786
       fan                s3  와트당|I1| 4.350 mA/W   h2/h1 0.0017   h3/h1 0.0340
       hair_dryer         s1  와트당|I1| 4.395 mA/W   h2/h1 0.4326   h3/h1 0.0271
       hair_dryer         s2  와트당|I1| 4.407 mA/W   h2/h1 0.0002   h3/h1 0.0275
       hotplate           s2  와트당|I1| 4.669 mA/W   h2/h1 0.0005   h3/h1 0.0053
       laptop_charger     s1  와트당|I1| 4.408 mA/W   h2/h1 0.0061   h3/h1 0.9756
       laptop_charger     s2  와트당|I1| 4.434 mA/W   h2/h1 0.0024   h3/h1 0.9480
       minipc             s1  와트당|I1| 5.083 mA/W   h2/h1 0.0080   h3/h1 0.9148
       minipc             s2  와트당|I1| 4.744 mA/W   h2/h1 0.0038   h3/h1 0.9186
       oven               s2  와트당|I1| 4.749 mA/W   h2/h1 0.0019   h3/h1 0.0051
모델 0.68M 파라미터 | 배치 512 | 300 epoch x 50,000창 = 29,100 step | 장치 cuda
  ep 18  loss 0.2394 (pw 0.0084 harm 0.8496 z 0.0530)  [7s, 7,221 win/s]
  ep 19  loss 0.2373 (pw 0.0083 harm 0.8517 z 0.0519)  [7s, 7,280 win/s]
  ep 20  loss 0.2357 (pw 0.0081 harm 0.8508 z 0.0515)  |  MAE 12.918W  F1 0.8727  저항3종 0.992  잔차 42.4W  [7s 학습 / 1s 평가, 6,998 win/s]
  ep 21  loss 0.2304 (pw 0.0079 harm 0.8419 z 0.0513)  [6s, 7,989 win/s]
  ep 22  loss 0.2310 (pw 0.0077 harm 0.8402 z 0.0529)  [7s, 7,072 win/s]
  ep 23  loss 0.2281 (pw 0.0079 harm 0.8389 z 0.0501)  [6s, 7,742 win/s]
  ep 24  loss 0.2249 (pw 0.0077 harm 0.8344 z 0.0485)  [6s, 7,934 win/s]
  ep 25  loss 0.2245 (pw 0.0074 harm 0.8405 z 0.0485)  [6s, 8,058 win/s]
  ep 26  loss 0.2212 (pw 0.0073 harm 0.8373 z 0.0478)  [6s, 7,877 win/s]
  ep 27  loss 0.2195 (pw 0.0070 harm 0.8244 z 0.0476)  [7s, 7,165 win/s]
  ep 28  loss 0.2180 (pw 0.0070 harm 0.8242 z 0.0476)  [6s, 7,855 win/s]
  ep 29  loss 0.2187 (pw 0.0072 harm 0.8318 z 0.0480)  [6s, 7,942 win/s]
  ep 30  loss 0.2133 (pw 0.0068 harm 0.8185 z 0.0476)  |  MAE 9.902W  F1 0.8970  저항3종 0.993  잔차 36.7W  [7s 학습 / 1s 평가, 7,098 win/s]
  ep 31  loss 0.2141 (pw 0.0068 harm 0.8284 z 0.0442)  [6s, 7,731 win/s]
  ep 32  loss 0.2108 (pw 0.0067 harm 0.8195 z 0.0457)  [7s, 6,725 win/s]
  ep 33  loss 0.2103 (pw 0.0065 harm 0.8136 z 0.0458)  [8s, 6,655 win/s]
  ep 34  loss 0.2101 (pw 0.0065 harm 0.8173 z 0.0432)  [7s, 7,153 win/s]
  ep 35  loss 0.2090 (pw 0.0064 harm 0.8156 z 0.0455)  [7s, 7,398 win/s]
  ep 36  loss 0.2048 (pw 0.0063 harm 0.8123 z 0.0434)  [6s, 7,959 win/s]
  ep 37  loss 0.2050 (pw 0.0062 harm 0.8170 z 0.0437)  [6s, 7,943 win/s]
  ep 38  loss 0.2022 (pw 0.0061 harm 0.8110 z 0.0427)  [7s, 7,478 win/s]
  ep 39  loss 0.2041 (pw 0.0060 harm 0.8130 z 0.0457)  [7s, 7,387 win/s]
  ep 40  loss 0.2010 (pw 0.0061 harm 0.8065 z 0.0436)  |  MAE 9.303W  F1 0.8907  저항3종 0.995  잔차 34.1W  [6s 학습 / 1s 평가, 7,857 win/s]
  ep 41  loss 0.1998 (pw 0.0060 harm 0.8071 z 0.0437)  [6s, 7,929 win/s]
  ep 42  loss 0.1985 (pw 0.0059 harm 0.8059 z 0.0416)  [6s, 7,785 win/s]
  ep 43  loss 0.1966 (pw 0.0058 harm 0.8046 z 0.0418)  [7s, 7,305 win/s]
  ep 44  loss 0.1979 (pw 0.0059 harm 0.8072 z 0.0426)  [7s, 7,248 win/s]
  ep 45  loss 0.1952 (pw 0.0056 harm 0.7963 z 0.0412)  [7s, 6,901 win/s]
  ep 46  loss 0.1959 (pw 0.0058 harm 0.8050 z 0.0416)  [7s, 7,211 win/s]
  ep 47  loss 0.1949 (pw 0.0058 harm 0.7987 z 0.0400)  [6s, 7,702 win/s]
  ep 48  loss 0.1926 (pw 0.0056 harm 0.7982 z 0.0405)  [6s, 8,054 win/s]
  ep 49  loss 0.1892 (pw 0.0055 harm 0.7874 z 0.0400)  [6s, 8,073 win/s]
  ep 50  loss 0.1920 (pw 0.0055 harm 0.7970 z 0.0401)  |  MAE 7.748W  F1 0.9105  저항3종 0.996  잔차 30.6W  [6s 학습 / 1s 평가, 8,077 win/s]
  ep 51  loss 0.1905 (pw 0.0055 harm 0.7944 z 0.0393)  [6s, 8,139 win/s]
  ep 52  loss 0.1908 (pw 0.0056 harm 0.7982 z 0.0400)  [6s, 8,045 win/s]
  ep 53  loss 0.1908 (pw 0.0056 harm 0.8002 z 0.0412)  [6s, 8,077 win/s]
  ep 54  loss 0.1888 (pw 0.0053 harm 0.7944 z 0.0400)  [6s, 7,902 win/s]
  ep 55  loss 0.1863 (pw 0.0052 harm 0.7943 z 0.0423)  [7s, 7,202 win/s]
  ep 56  loss 0.1861 (pw 0.0053 harm 0.7905 z 0.0391)  [7s, 7,273 win/s]
  ep 57  loss 0.1851 (pw 0.0053 harm 0.7882 z 0.0399)  [7s, 7,192 win/s]
  ep 58  loss 0.1859 (pw 0.0053 harm 0.7845 z 0.0391)  [7s, 7,294 win/s]
  ep 59  loss 0.1826 (pw 0.0052 harm 0.7769 z 0.0403)  [6s, 7,904 win/s]
  ep 60  loss 0.1811 (pw 0.0052 harm 0.7805 z 0.0384)  |  MAE 6.971W  F1 0.9191  저항3종 0.997  잔차 30.2W  [6s 학습 / 1s 평가, 7,943 win/s]
  ep 61  loss 0.1830 (pw 0.0051 harm 0.7909 z 0.0380)  [6s, 8,127 win/s]
  ep 62  loss 0.1818 (pw 0.0052 harm 0.7877 z 0.0382)  [6s, 8,007 win/s]
  ep 63  loss 0.1809 (pw 0.0052 harm 0.7803 z 0.0391)  [6s, 7,950 win/s]
  ep 64  loss 0.1812 (pw 0.0052 harm 0.7841 z 0.0373)  [6s, 8,089 win/s]
  ep 65  loss 0.1788 (pw 0.0051 harm 0.7736 z 0.0383)  [6s, 8,021 win/s]
  ep 66  loss 0.1770 (pw 0.0050 harm 0.7801 z 0.0378)  [7s, 7,495 win/s]
  ep 67  loss 0.1767 (pw 0.0050 harm 0.7777 z 0.0381)  [7s, 7,099 win/s]
  ep 68  loss 0.1772 (pw 0.0050 harm 0.7778 z 0.0382)  [7s, 6,833 win/s]
  ep 69  loss 0.1749 (pw 0.0048 harm 0.7771 z 0.0386)  [7s, 7,218 win/s]
  ep 70  loss 0.1755 (pw 0.0050 harm 0.7740 z 0.0378)  |  MAE 5.998W  F1 0.9253  저항3종 0.997  잔차 27.2W  [7s 학습 / 1s 평가, 6,750 win/s]
  ep 71  loss 0.1756 (pw 0.0049 harm 0.7757 z 0.0369)  [6s, 8,104 win/s]
  ep 72  loss 0.1727 (pw 0.0047 harm 0.7790 z 0.0351)  [6s, 8,061 win/s]
  ep 73  loss 0.1738 (pw 0.0049 harm 0.7775 z 0.0365)  [6s, 8,107 win/s]
  ep 74  loss 0.1710 (pw 0.0048 harm 0.7680 z 0.0368)  [6s, 7,898 win/s]
  ep 75  loss 0.1714 (pw 0.0047 harm 0.7769 z 0.0379)  [7s, 7,691 win/s]
  ep 76  loss 0.1698 (pw 0.0047 harm 0.7706 z 0.0369)  [6s, 8,103 win/s]
  ep 77  loss 0.1705 (pw 0.0048 harm 0.7734 z 0.0365)  [7s, 7,547 win/s]
  ep 78  loss 0.1702 (pw 0.0048 harm 0.7769 z 0.0354)  [7s, 7,672 win/s]
  ep 79  loss 0.1679 (pw 0.0046 harm 0.7701 z 0.0364)  [7s, 6,955 win/s]
  ep 80  loss 0.1671 (pw 0.0046 harm 0.7720 z 0.0346)  |  MAE 6.133W  F1 0.9136  저항3종 0.997  잔차 26.2W  [7s 학습 / 1s 평가, 7,147 win/s]
  ep 81  loss 0.1671 (pw 0.0046 harm 0.7710 z 0.0353)  [6s, 7,861 win/s]
  ep 82  loss 0.1679 (pw 0.0046 harm 0.7741 z 0.0360)  [7s, 7,127 win/s]
  ep 83  loss 0.1650 (pw 0.0045 harm 0.7673 z 0.0362)  [6s, 7,933 win/s]
  ep 84  loss 0.1654 (pw 0.0045 harm 0.7712 z 0.0366)  [6s, 7,971 win/s]
  ep 85  loss 0.1629 (pw 0.0044 harm 0.7679 z 0.0347)  [6s, 7,920 win/s]
  ep 86  loss 0.1622 (pw 0.0044 harm 0.7641 z 0.0340)  [7s, 6,877 win/s]
  ep 87  loss 0.1641 (pw 0.0045 harm 0.7752 z 0.0347)  [6s, 7,911 win/s]
  ep 88  loss 0.1624 (pw 0.0044 harm 0.7667 z 0.0352)  [6s, 8,131 win/s]
  ep 89  loss 0.1626 (pw 0.0044 harm 0.7725 z 0.0342)  [6s, 7,951 win/s]
  ep 90  loss 0.1586 (pw 0.0042 harm 0.7680 z 0.0333)  |  MAE 6.357W  F1 0.9201  저항3종 0.997  잔차 27.2W  [7s 학습 / 1s 평가, 7,605 win/s]
  ep 91  loss 0.1600 (pw 0.0042 harm 0.7696 z 0.0345)  [6s, 7,935 win/s]
  ep 92  loss 0.1611 (pw 0.0043 harm 0.7645 z 0.0357)  [7s, 7,122 win/s]
  ep 93  loss 0.1589 (pw 0.0043 harm 0.7669 z 0.0340)  [7s, 7,397 win/s]
  ep 94  loss 0.1608 (pw 0.0043 harm 0.7748 z 0.0336)  [7s, 7,271 win/s]
  ep 95  loss 0.1576 (pw 0.0042 harm 0.7619 z 0.0349)  [6s, 7,787 win/s]
  ep 96  loss 0.1577 (pw 0.0041 harm 0.7698 z 0.0339)  [6s, 8,152 win/s]
  ep 97  loss 0.1574 (pw 0.0042 harm 0.7733 z 0.0333)  [6s, 8,087 win/s]
  ep 98  loss 0.1567 (pw 0.0042 harm 0.7662 z 0.0332)  [7s, 6,978 win/s]
  ep 99  loss 0.1555 (pw 0.0041 harm 0.7646 z 0.0345)  [6s, 7,927 win/s]
  ep100  loss 0.1563 (pw 0.0042 harm 0.7604 z 0.0332)  |  MAE 5.710W  F1 0.9247  저항3종 0.999  잔차 26.6W  [6s 학습 / 1s 평가, 7,943 win/s]
  ep101  loss 0.1552 (pw 0.0041 harm 0.7602 z 0.0335)  [6s, 8,104 win/s]
  ep102  loss 0.1539 (pw 0.0039 harm 0.7706 z 0.0327)  [7s, 6,973 win/s]
  ep103  loss 0.1530 (pw 0.0041 harm 0.7633 z 0.0329)  [7s, 6,980 win/s]
  ep104  loss 0.1553 (pw 0.0041 harm 0.7714 z 0.0324)  [8s, 6,408 win/s]
  ep105  loss 0.1549 (pw 0.0041 harm 0.7635 z 0.0328)  [7s, 6,742 win/s]
  ep106  loss 0.1531 (pw 0.0040 harm 0.7625 z 0.0327)  [7s, 7,051 win/s]
  ep107  loss 0.1525 (pw 0.0041 harm 0.7590 z 0.0318)  [7s, 7,592 win/s]
  ep108  loss 0.1513 (pw 0.0039 harm 0.7623 z 0.0328)  [6s, 8,066 win/s]
  ep109  loss 0.1512 (pw 0.0040 harm 0.7589 z 0.0324)  [7s, 7,489 win/s]
  ep110  loss 0.1522 (pw 0.0038 harm 0.7691 z 0.0337)  |  MAE 5.524W  F1 0.9257  저항3종 0.998  잔차 25.5W  [7s 학습 / 1s 평가, 7,279 win/s]
  ep111  loss 0.1509 (pw 0.0039 harm 0.7640 z 0.0314)  [6s, 8,102 win/s]
  ep112  loss 0.1519 (pw 0.0040 harm 0.7686 z 0.0331)  [6s, 8,021 win/s]
  ep113  loss 0.1492 (pw 0.0038 harm 0.7623 z 0.0312)  [6s, 7,825 win/s]
  ep114  loss 0.1496 (pw 0.0039 harm 0.7626 z 0.0313)  [7s, 7,062 win/s]
  ep115  loss 0.1488 (pw 0.0038 harm 0.7648 z 0.0310)  [7s, 6,925 win/s]
  ep116  loss 0.1493 (pw 0.0038 harm 0.7648 z 0.0316)  [7s, 6,941 win/s]
  ep117  loss 0.1486 (pw 0.0038 harm 0.7606 z 0.0321)  [7s, 6,899 win/s]
  ep118  loss 0.1483 (pw 0.0038 harm 0.7602 z 0.0320)  [6s, 7,819 win/s]
  ep119  loss 0.1467 (pw 0.0038 harm 0.7537 z 0.0314)  [6s, 8,005 win/s]
  ep120  loss 0.1468 (pw 0.0037 harm 0.7621 z 0.0302)  |  MAE 5.223W  F1 0.9234  저항3종 0.998  잔차 25.2W  [6s 학습 / 1s 평가, 8,006 win/s]
  ep121  loss 0.1459 (pw 0.0037 harm 0.7603 z 0.0304)  [6s, 7,937 win/s]
  ep122  loss 0.1466 (pw 0.0037 harm 0.7614 z 0.0322)  [6s, 7,939 win/s]
  ep123  loss 0.1469 (pw 0.0037 harm 0.7630 z 0.0304)  [6s, 8,113 win/s]
  ep124  loss 0.1467 (pw 0.0037 harm 0.7599 z 0.0304)  [6s, 7,974 win/s]
  ep125  loss 0.1461 (pw 0.0036 harm 0.7590 z 0.0313)  [6s, 7,999 win/s]
  ep126  loss 0.1445 (pw 0.0036 harm 0.7599 z 0.0295)  [6s, 7,883 win/s]
  ep127  loss 0.1461 (pw 0.0036 harm 0.7650 z 0.0303)  [7s, 7,620 win/s]
  ep128  loss 0.1434 (pw 0.0036 harm 0.7544 z 0.0300)  [7s, 7,304 win/s]
  ep129  loss 0.1441 (pw 0.0037 harm 0.7595 z 0.0300)  [7s, 7,423 win/s]
  ep130  loss 0.1448 (pw 0.0037 harm 0.7618 z 0.0299)  |  MAE 5.564W  F1 0.9363  저항3종 0.994  잔차 24.9W  [7s 학습 / 1s 평가, 7,670 win/s]
  ep131  loss 0.1430 (pw 0.0035 harm 0.7583 z 0.0299)  [6s, 8,115 win/s]
  ep132  loss 0.1421 (pw 0.0035 harm 0.7595 z 0.0293)  [6s, 7,991 win/s]
  ep133  loss 0.1428 (pw 0.0035 harm 0.7533 z 0.0303)  [6s, 7,820 win/s]
  ep134  loss 0.1438 (pw 0.0035 harm 0.7644 z 0.0300)  [7s, 7,453 win/s]
  ep135  loss 0.1414 (pw 0.0035 harm 0.7570 z 0.0286)  [6s, 8,131 win/s]
  ep136  loss 0.1420 (pw 0.0035 harm 0.7548 z 0.0289)  [7s, 7,573 win/s]
  ep137  loss 0.1423 (pw 0.0035 harm 0.7639 z 0.0296)  [7s, 6,992 win/s]
  ep138  loss 0.1394 (pw 0.0035 harm 0.7523 z 0.0290)  [7s, 6,918 win/s]
  ep139  loss 0.1395 (pw 0.0034 harm 0.7543 z 0.0289)  [8s, 6,638 win/s]
  ep140  loss 0.1417 (pw 0.0035 harm 0.7626 z 0.0292)  |  MAE 5.259W  F1 0.9326  저항3종 0.998  잔차 24.7W  [8s 학습 / 1s 평가, 6,429 win/s]
  ep141  loss 0.1405 (pw 0.0035 harm 0.7539 z 0.0298)  [6s, 7,785 win/s]
  ep142  loss 0.1416 (pw 0.0035 harm 0.7642 z 0.0295)  [6s, 7,815 win/s]
  ep143  loss 0.1395 (pw 0.0034 harm 0.7599 z 0.0286)  [6s, 8,018 win/s]
  ep144  loss 0.1385 (pw 0.0033 harm 0.7558 z 0.0282)  [7s, 7,654 win/s]
  ep145  loss 0.1392 (pw 0.0034 harm 0.7608 z 0.0285)  [7s, 6,743 win/s]
  ep146  loss 0.1404 (pw 0.0035 harm 0.7641 z 0.0284)  [7s, 7,635 win/s]
  ep147  loss 0.1386 (pw 0.0034 harm 0.7533 z 0.0275)  [6s, 7,936 win/s]
  ep148  loss 0.1389 (pw 0.0035 harm 0.7555 z 0.0286)  [7s, 7,149 win/s]
  ep149  loss 0.1360 (pw 0.0033 harm 0.7491 z 0.0281)  [7s, 6,903 win/s]
  ep150  loss 0.1368 (pw 0.0033 harm 0.7531 z 0.0278)  |  MAE 5.257W  F1 0.9326  저항3종 0.998  잔차 24.7W  [7s 학습 / 1s 평가, 7,098 win/s]
  ep151  loss 0.1382 (pw 0.0033 harm 0.7610 z 0.0286)  [6s, 7,986 win/s]
  ep152  loss 0.1373 (pw 0.0033 harm 0.7547 z 0.0275)  [7s, 6,871 win/s]
  ep153  loss 0.1373 (pw 0.0034 harm 0.7571 z 0.0274)  [7s, 7,569 win/s]
  ep154  loss 0.1368 (pw 0.0033 harm 0.7542 z 0.0272)  [6s, 7,843 win/s]
  ep155  loss 0.1367 (pw 0.0033 harm 0.7607 z 0.0280)  [6s, 8,026 win/s]
  ep156  loss 0.1361 (pw 0.0033 harm 0.7581 z 0.0279)  [7s, 7,176 win/s]
  ep157  loss 0.1362 (pw 0.0032 harm 0.7567 z 0.0271)  [7s, 7,441 win/s]
  ep158  loss 0.1348 (pw 0.0032 harm 0.7511 z 0.0266)  [6s, 7,935 win/s]
  ep159  loss 0.1355 (pw 0.0033 harm 0.7562 z 0.0273)  [7s, 7,414 win/s]
  ep160  loss 0.1343 (pw 0.0032 harm 0.7495 z 0.0283)  |  MAE 5.117W  F1 0.9364  저항3종 0.998  잔차 24.5W  [7s 학습 / 1s 평가, 7,118 win/s]
  ep161  loss 0.1334 (pw 0.0032 harm 0.7532 z 0.0268)  [6s, 7,760 win/s]
  ep162  loss 0.1355 (pw 0.0032 harm 0.7629 z 0.0261)  [7s, 6,968 win/s]
  ep163  loss 0.1328 (pw 0.0032 harm 0.7480 z 0.0268)  [7s, 7,107 win/s]
  ep164  loss 0.1336 (pw 0.0032 harm 0.7531 z 0.0264)  [7s, 7,094 win/s]
  ep165  loss 0.1340 (pw 0.0033 harm 0.7547 z 0.0265)  [7s, 7,631 win/s]
  ep166  loss 0.1343 (pw 0.0032 harm 0.7557 z 0.0263)  [6s, 8,076 win/s]
  ep167  loss 0.1318 (pw 0.0031 harm 0.7467 z 0.0262)  [6s, 7,831 win/s]
  ep168  loss 0.1314 (pw 0.0031 harm 0.7477 z 0.0260)  [7s, 6,856 win/s]
  ep169  loss 0.1329 (pw 0.0031 harm 0.7573 z 0.0264)  [6s, 7,815 win/s]
  ep170  loss 0.1327 (pw 0.0031 harm 0.7549 z 0.0259)  |  MAE 5.028W  F1 0.9333  저항3종 0.998  잔차 24.1W  [6s 학습 / 1s 평가, 7,989 win/s]
  ep171  loss 0.1335 (pw 0.0032 harm 0.7572 z 0.0264)  [6s, 7,971 win/s]
  ep172  loss 0.1331 (pw 0.0031 harm 0.7562 z 0.0259)  [7s, 7,060 win/s]
  ep173  loss 0.1302 (pw 0.0031 harm 0.7475 z 0.0250)  [7s, 7,074 win/s]
  ep174  loss 0.1298 (pw 0.0030 harm 0.7481 z 0.0253)  [7s, 6,812 win/s]
  ep175  loss 0.1321 (pw 0.0031 harm 0.7589 z 0.0252)  [7s, 6,947 win/s]
  ep176  loss 0.1328 (pw 0.0031 harm 0.7550 z 0.0255)  [7s, 7,564 win/s]
  ep177  loss 0.1321 (pw 0.0031 harm 0.7555 z 0.0260)  [6s, 7,963 win/s]
  ep178  loss 0.1308 (pw 0.0031 harm 0.7519 z 0.0249)  [6s, 8,056 win/s]
  ep179  loss 0.1295 (pw 0.0030 harm 0.7511 z 0.0252)  [7s, 7,189 win/s]
  ep180  loss 0.1284 (pw 0.0030 harm 0.7445 z 0.0246)  |  MAE 5.156W  F1 0.9317  저항3종 0.998  잔차 24.6W  [7s 학습 / 1s 평가, 7,190 win/s]
  ep181  loss 0.1298 (pw 0.0031 harm 0.7501 z 0.0245)  [6s, 8,114 win/s]
  ep182  loss 0.1306 (pw 0.0030 harm 0.7568 z 0.0244)  [6s, 8,042 win/s]
  ep183  loss 0.1317 (pw 0.0031 harm 0.7569 z 0.0249)  [7s, 6,891 win/s]
  ep184  loss 0.1299 (pw 0.0030 harm 0.7529 z 0.0246)  [8s, 6,625 win/s]
  ep185  loss 0.1287 (pw 0.0030 harm 0.7530 z 0.0240)  [8s, 6,632 win/s]
  ep186  loss 0.1285 (pw 0.0030 harm 0.7543 z 0.0242)  [8s, 6,641 win/s]
  ep187  loss 0.1286 (pw 0.0030 harm 0.7507 z 0.0242)  [8s, 6,562 win/s]
  ep188  loss 0.1285 (pw 0.0030 harm 0.7515 z 0.0241)  [7s, 7,190 win/s]
  ep189  loss 0.1287 (pw 0.0029 harm 0.7519 z 0.0243)  [6s, 7,854 win/s]
  ep190  loss 0.1285 (pw 0.0030 harm 0.7512 z 0.0249)  |  MAE 4.978W  F1 0.9359  저항3종 0.998  잔차 24.4W  [7s 학습 / 1s 평가, 7,219 win/s]
  ep191  loss 0.1266 (pw 0.0030 harm 0.7482 z 0.0236)  [6s, 7,838 win/s]
  ep192  loss 0.1279 (pw 0.0030 harm 0.7496 z 0.0241)  [6s, 7,792 win/s]
  ep193  loss 0.1278 (pw 0.0030 harm 0.7508 z 0.0235)  [7s, 7,447 win/s]
  ep194  loss 0.1280 (pw 0.0029 harm 0.7524 z 0.0238)  [7s, 6,913 win/s]
  ep195  loss 0.1287 (pw 0.0029 harm 0.7593 z 0.0237)  [8s, 6,440 win/s]
  ep196  loss 0.1275 (pw 0.0029 harm 0.7513 z 0.0235)  [8s, 6,506 win/s]
  ep197  loss 0.1270 (pw 0.0029 harm 0.7574 z 0.0234)  [8s, 6,599 win/s]
