====================================================================================
[Phase 3] 2갈래 CNN — 세밀 10초@60Hz + 광역 60초@2Hz, 타깃 끝-1초
====================================================================================
평가: 홀드아웃 8,000창 (뒤 20%) | sha 5c9ca51724095aaf | 타깃 3239/3600
  ** 동작 중 휴지 지문 (session) oven: |I1| 7.21 -> 67.91 mA, 전력 14.57W **
  ** 14.49 sig 기준전압을 기기별 적합값으로 (1.00할): air_=227.7V beam=228.7V elec=227.7V fan=228.8V hair=227.3V hotp=214.4V lapt=229.0V mini=218.7V oven=210.4V **
  ** 상태별 지문 (13.11): 18개 상태를 따로 맞췄다 **
       air_conditioner    s1  와트당|I1| 7.966 mA/W   h2/h1 0.0143   h3/h1 0.5573
       air_conditioner    s2  와트당|I1| 4.395 mA/W   h2/h1 0.0013   h3/h1 0.5825
       air_conditioner    s3  와트당|I1| 4.547 mA/W   h2/h1 0.0010   h3/h1 0.6009
       air_conditioner    s4  와트당|I1| 4.632 mA/W   h2/h1 0.0010   h3/h1 0.5818
       beam_projector     s1  와트당|I1| 6.651 mA/W   h2/h1 0.0072   h3/h1 0.7624
       beam_projector     s2  와트당|I1| 4.466 mA/W   h2/h1 0.0048   h3/h1 0.9316
       electiric_kettle   s1  와트당|I1| 4.387 mA/W   h2/h1 0.0003   h3/h1 0.0326
       fan                s1  와트당|I1| 5.044 mA/W   h2/h1 0.0020   h3/h1 0.1139
       fan                s2  와트당|I1| 4.656 mA/W   h2/h1 0.0018   h3/h1 0.0786
       fan                s3  와트당|I1| 4.350 mA/W   h2/h1 0.0017   h3/h1 0.0340
       hair_dryer         s1  와트당|I1| 4.395 mA/W   h2/h1 0.4326   h3/h1 0.0271
       hair_dryer         s2  와트당|I1| 4.407 mA/W   h2/h1 0.0002   h3/h1 0.0275
       hotplate           s2  와트당|I1| 4.669 mA/W   h2/h1 0.0005   h3/h1 0.0053
       laptop_charger     s1  와트당|I1| 4.408 mA/W   h2/h1 0.0061   h3/h1 0.9756
       laptop_charger     s2  와트당|I1| 4.434 mA/W   h2/h1 0.0024   h3/h1 0.9480
       minipc             s1  와트당|I1| 5.083 mA/W   h2/h1 0.0080   h3/h1 0.9148
       minipc             s2  와트당|I1| 4.744 mA/W   h2/h1 0.0038   h3/h1 0.9186
       oven               s2  와트당|I1| 4.749 mA/W   h2/h1 0.0019   h3/h1 0.0051
모델 0.63M 파라미터 | 배치 512 | 300 epoch x 50,000창 = 29,100 step | 장치 cuda
  ep 18  loss 0.2483 (pw 0.0084 harm 0.8455 z 0.0579)  [5s, 9,718 win/s]
  ep 19  loss 0.2443 (pw 0.0084 harm 0.8469 z 0.0554)  [5s, 9,912 win/s]
  ep 20  loss 0.2433 (pw 0.0081 harm 0.8464 z 0.0560)  |  MAE 12.835W  F1 0.8684  저항3종 0.992  잔차 44.8W  [5s 학습 / 1s 평가, 9,873 win/s]
  ep 21  loss 0.2373 (pw 0.0080 harm 0.8375 z 0.0551)  [5s, 10,887 win/s]
  ep 22  loss 0.2373 (pw 0.0077 harm 0.8354 z 0.0566)  [5s, 10,450 win/s]
  ep 23  loss 0.2361 (pw 0.0078 harm 0.8330 z 0.0563)  [5s, 9,820 win/s]
  ep 24  loss 0.2332 (pw 0.0077 harm 0.8290 z 0.0542)  [5s, 10,210 win/s]
  ep 25  loss 0.2319 (pw 0.0075 harm 0.8361 z 0.0543)  [5s, 9,747 win/s]
  ep 26  loss 0.2281 (pw 0.0073 harm 0.8314 z 0.0531)  [5s, 10,288 win/s]
  ep 27  loss 0.2263 (pw 0.0073 harm 0.8218 z 0.0519)  [5s, 9,824 win/s]
  ep 28  loss 0.2255 (pw 0.0072 harm 0.8219 z 0.0542)  [5s, 9,713 win/s]
  ep 29  loss 0.2252 (pw 0.0072 harm 0.8324 z 0.0499)  [5s, 9,529 win/s]
  ep 30  loss 0.2207 (pw 0.0069 harm 0.8161 z 0.0503)  |  MAE 10.486W  F1 0.8906  저항3종 0.996  잔차 39.8W  [5s 학습 / 1s 평가, 10,188 win/s]
  ep 31  loss 0.2192 (pw 0.0068 harm 0.8237 z 0.0489)  [5s, 10,877 win/s]
  ep 32  loss 0.2160 (pw 0.0068 harm 0.8136 z 0.0500)  [5s, 9,900 win/s]
  ep 33  loss 0.2155 (pw 0.0067 harm 0.8115 z 0.0511)  [5s, 9,460 win/s]
  ep 34  loss 0.2152 (pw 0.0066 harm 0.8147 z 0.0475)  [5s, 9,808 win/s]
  ep 35  loss 0.2147 (pw 0.0066 harm 0.8137 z 0.0491)  [5s, 9,350 win/s]
  ep 36  loss 0.2103 (pw 0.0064 harm 0.8095 z 0.0486)  [5s, 9,533 win/s]
  ep 37  loss 0.2108 (pw 0.0065 harm 0.8160 z 0.0471)  [5s, 9,328 win/s]
  ep 38  loss 0.2087 (pw 0.0062 harm 0.8088 z 0.0466)  [5s, 9,319 win/s]
  ep 39  loss 0.2097 (pw 0.0063 harm 0.8126 z 0.0470)  [5s, 9,574 win/s]
  ep 40  loss 0.2061 (pw 0.0062 harm 0.8024 z 0.0475)  |  MAE 8.589W  F1 0.8911  저항3종 0.995  잔차 36.2W  [5s 학습 / 1s 평가, 9,643 win/s]
  ep 41  loss 0.2052 (pw 0.0063 harm 0.8061 z 0.0453)  [5s, 10,344 win/s]
  ep 42  loss 0.2027 (pw 0.0061 harm 0.8037 z 0.0453)  [5s, 9,879 win/s]
  ep 43  loss 0.2015 (pw 0.0061 harm 0.8020 z 0.0436)  [5s, 9,312 win/s]
  ep 44  loss 0.2023 (pw 0.0060 harm 0.8038 z 0.0444)  [5s, 9,719 win/s]
  ep 45  loss 0.2011 (pw 0.0059 harm 0.7940 z 0.0442)  [5s, 9,602 win/s]
  ep 46  loss 0.2010 (pw 0.0059 harm 0.8020 z 0.0450)  [5s, 9,895 win/s]
  ep 47  loss 0.1996 (pw 0.0060 harm 0.7956 z 0.0464)  [5s, 9,780 win/s]
  ep 48  loss 0.1972 (pw 0.0058 harm 0.7939 z 0.0421)  [5s, 9,831 win/s]
  ep 49  loss 0.1948 (pw 0.0057 harm 0.7862 z 0.0442)  [5s, 10,165 win/s]
  ep 50  loss 0.1968 (pw 0.0057 harm 0.7963 z 0.0433)  |  MAE 7.976W  F1 0.9000  저항3종 0.997  잔차 30.9W  [5s 학습 / 1s 평가, 9,669 win/s]
  ep 51  loss 0.1956 (pw 0.0057 harm 0.7911 z 0.0427)  [5s, 10,688 win/s]
  ep 52  loss 0.1951 (pw 0.0057 harm 0.7954 z 0.0420)  [5s, 9,331 win/s]
  ep 53  loss 0.1945 (pw 0.0057 harm 0.7977 z 0.0430)  [5s, 9,230 win/s]
  ep 54  loss 0.1925 (pw 0.0055 harm 0.7930 z 0.0418)  [5s, 9,672 win/s]
  ep 55  loss 0.1917 (pw 0.0056 harm 0.7942 z 0.0423)  [5s, 9,126 win/s]
  ep 56  loss 0.1904 (pw 0.0056 harm 0.7880 z 0.0408)  [5s, 9,690 win/s]
  ep 57  loss 0.1892 (pw 0.0055 harm 0.7878 z 0.0406)  [5s, 9,869 win/s]
  ep 58  loss 0.1893 (pw 0.0055 harm 0.7825 z 0.0409)  [5s, 9,670 win/s]
  ep 59  loss 0.1867 (pw 0.0055 harm 0.7753 z 0.0410)  [5s, 9,625 win/s]
  ep 60  loss 0.1842 (pw 0.0053 harm 0.7772 z 0.0399)  |  MAE 7.180W  F1 0.9160  저항3종 0.993  잔차 29.4W  [5s 학습 / 1s 평가, 9,477 win/s]
  ep 61  loss 0.1869 (pw 0.0054 harm 0.7875 z 0.0393)  [5s, 10,806 win/s]
  ep 62  loss 0.1861 (pw 0.0053 harm 0.7865 z 0.0394)  [5s, 9,711 win/s]
  ep 63  loss 0.1852 (pw 0.0054 harm 0.7809 z 0.0402)  [5s, 9,876 win/s]
  ep 64  loss 0.1839 (pw 0.0053 harm 0.7845 z 0.0388)  [5s, 10,225 win/s]
  ep 65  loss 0.1822 (pw 0.0052 harm 0.7724 z 0.0402)  [5s, 10,256 win/s]
  ep 66  loss 0.1818 (pw 0.0052 harm 0.7812 z 0.0375)  [5s, 9,939 win/s]
  ep 67  loss 0.1802 (pw 0.0052 harm 0.7758 z 0.0380)  [5s, 9,822 win/s]
  ep 68  loss 0.1810 (pw 0.0052 harm 0.7776 z 0.0381)  [5s, 10,112 win/s]
  ep 69  loss 0.1823 (pw 0.0053 harm 0.7787 z 0.0410)  [5s, 9,919 win/s]
  ep 70  loss 0.1780 (pw 0.0051 harm 0.7742 z 0.0374)  |  MAE 6.296W  F1 0.9165  저항3종 0.997  잔차 27.3W  [5s 학습 / 1s 평가, 9,727 win/s]
  ep 71  loss 0.1793 (pw 0.0051 harm 0.7745 z 0.0376)  [5s, 9,967 win/s]
  ep 72  loss 0.1767 (pw 0.0050 harm 0.7781 z 0.0363)  [5s, 9,355 win/s]
  ep 73  loss 0.1774 (pw 0.0051 harm 0.7776 z 0.0370)  [5s, 9,432 win/s]
  ep 74  loss 0.1768 (pw 0.0051 harm 0.7699 z 0.0368)  [5s, 9,604 win/s]
  ep 75  loss 0.1757 (pw 0.0051 harm 0.7769 z 0.0374)  [5s, 9,951 win/s]
  ep 76  loss 0.1750 (pw 0.0050 harm 0.7724 z 0.0360)  [5s, 9,624 win/s]
  ep 77  loss 0.1747 (pw 0.0050 harm 0.7735 z 0.0362)  [5s, 9,526 win/s]
  ep 78  loss 0.1748 (pw 0.0050 harm 0.7759 z 0.0353)  [5s, 9,667 win/s]
  ep 79  loss 0.1723 (pw 0.0048 harm 0.7707 z 0.0366)  [5s, 9,885 win/s]
  ep 80  loss 0.1716 (pw 0.0049 harm 0.7726 z 0.0359)  |  MAE 6.180W  F1 0.9199  저항3종 0.996  잔차 25.8W  [5s 학습 / 1s 평가, 9,352 win/s]
  ep 81  loss 0.1715 (pw 0.0048 harm 0.7708 z 0.0362)  [5s, 10,192 win/s]
  ep 82  loss 0.1715 (pw 0.0048 harm 0.7749 z 0.0350)  [5s, 9,743 win/s]
  ep 83  loss 0.1704 (pw 0.0048 harm 0.7687 z 0.0344)  [5s, 9,257 win/s]
  ep 84  loss 0.1703 (pw 0.0048 harm 0.7733 z 0.0357)  [5s, 9,592 win/s]
  ep 85  loss 0.1670 (pw 0.0046 harm 0.7689 z 0.0337)  [5s, 9,479 win/s]
  ep 86  loss 0.1669 (pw 0.0047 harm 0.7654 z 0.0352)  [5s, 9,266 win/s]
  ep 87  loss 0.1685 (pw 0.0047 harm 0.7759 z 0.0340)  [5s, 9,512 win/s]
  ep 88  loss 0.1659 (pw 0.0045 harm 0.7666 z 0.0343)  [5s, 10,046 win/s]
  ep 89  loss 0.1665 (pw 0.0047 harm 0.7749 z 0.0333)  [5s, 9,547 win/s]
  ep 90  loss 0.1624 (pw 0.0044 harm 0.7693 z 0.0335)  |  MAE 5.890W  F1 0.9274  저항3종 0.997  잔차 25.8W  [5s 학습 / 1s 평가, 9,747 win/s]
  ep 91  loss 0.1643 (pw 0.0046 harm 0.7711 z 0.0335)  [5s, 10,653 win/s]
  ep 92  loss 0.1653 (pw 0.0045 harm 0.7673 z 0.0332)  [5s, 9,687 win/s]
  ep 93  loss 0.1633 (pw 0.0045 harm 0.7686 z 0.0329)  [5s, 9,313 win/s]
  ep 94  loss 0.1642 (pw 0.0045 harm 0.7768 z 0.0329)  [5s, 9,645 win/s]
  ep 95  loss 0.1604 (pw 0.0045 harm 0.7628 z 0.0324)  [5s, 10,105 win/s]
  ep 96  loss 0.1609 (pw 0.0043 harm 0.7705 z 0.0326)  [5s, 9,899 win/s]
  ep 97  loss 0.1602 (pw 0.0044 harm 0.7744 z 0.0326)  [5s, 9,944 win/s]
  ep 98  loss 0.1597 (pw 0.0043 harm 0.7670 z 0.0317)  [5s, 9,946 win/s]
  ep 99  loss 0.1595 (pw 0.0043 harm 0.7654 z 0.0311)  [5s, 9,865 win/s]
  ep100  loss 0.1592 (pw 0.0043 harm 0.7626 z 0.0317)  |  MAE 6.101W  F1 0.9281  저항3종 0.997  잔차 26.8W  [5s 학습 / 1s 평가, 10,211 win/s]
  ep101  loss 0.1587 (pw 0.0044 harm 0.7623 z 0.0315)  [5s, 10,524 win/s]
  ep102  loss 0.1576 (pw 0.0042 harm 0.7725 z 0.0318)  [5s, 9,524 win/s]
  ep103  loss 0.1567 (pw 0.0042 harm 0.7637 z 0.0309)  [5s, 9,466 win/s]
  ep104  loss 0.1578 (pw 0.0043 harm 0.7724 z 0.0301)  [5s, 9,570 win/s]
  ep105  loss 0.1567 (pw 0.0042 harm 0.7644 z 0.0306)  [5s, 9,498 win/s]
  ep106  loss 0.1558 (pw 0.0042 harm 0.7651 z 0.0297)  [5s, 9,091 win/s]
  ep107  loss 0.1545 (pw 0.0042 harm 0.7612 z 0.0294)  [5s, 9,724 win/s]
  ep108  loss 0.1540 (pw 0.0040 harm 0.7633 z 0.0301)  [5s, 9,342 win/s]
  ep109  loss 0.1534 (pw 0.0041 harm 0.7602 z 0.0292)  [5s, 9,488 win/s]
  ep110  loss 0.1556 (pw 0.0041 harm 0.7709 z 0.0297)  |  MAE 6.287W  F1 0.9259  저항3종 0.998  잔차 26.7W  [5s 학습 / 1s 평가, 9,355 win/s]
  ep111  loss 0.1536 (pw 0.0041 harm 0.7655 z 0.0295)  [5s, 10,109 win/s]
  ep112  loss 0.1541 (pw 0.0041 harm 0.7694 z 0.0293)  [5s, 9,593 win/s]
  ep113  loss 0.1516 (pw 0.0039 harm 0.7637 z 0.0291)  [5s, 9,773 win/s]
  ep114  loss 0.1519 (pw 0.0040 harm 0.7642 z 0.0280)  [5s, 9,924 win/s]
  ep115  loss 0.1513 (pw 0.0040 harm 0.7663 z 0.0289)  [5s, 9,749 win/s]
  ep116  loss 0.1515 (pw 0.0039 harm 0.7661 z 0.0303)  [5s, 9,144 win/s]
  ep117  loss 0.1517 (pw 0.0040 harm 0.7628 z 0.0282)  [5s, 9,399 win/s]
  ep118  loss 0.1517 (pw 0.0040 harm 0.7620 z 0.0282)  [5s, 9,241 win/s]
  ep119  loss 0.1492 (pw 0.0039 harm 0.7557 z 0.0282)  [5s, 9,538 win/s]
  ep120  loss 0.1495 (pw 0.0039 harm 0.7638 z 0.0268)  |  MAE 7.127W  F1 0.9216  저항3종 0.996  잔차 28.6W  [5s 학습 / 1s 평가, 9,233 win/s]
  ep121  loss 0.1487 (pw 0.0039 harm 0.7618 z 0.0274)  [5s, 10,652 win/s]
  ep122  loss 0.1488 (pw 0.0038 harm 0.7622 z 0.0293)  [5s, 9,864 win/s]
  ep123  loss 0.1496 (pw 0.0040 harm 0.7649 z 0.0266)  [5s, 9,356 win/s]
  ep124  loss 0.1489 (pw 0.0039 harm 0.7619 z 0.0273)  [5s, 9,600 win/s]
  ep125  loss 0.1478 (pw 0.0038 harm 0.7600 z 0.0276)  [5s, 9,467 win/s]
  ep126  loss 0.1476 (pw 0.0038 harm 0.7607 z 0.0285)  [5s, 9,193 win/s]
  ep127  loss 0.1478 (pw 0.0038 harm 0.7657 z 0.0267)  [5s, 9,384 win/s]
  ep128  loss 0.1462 (pw 0.0038 harm 0.7563 z 0.0258)  [5s, 9,642 win/s]
  ep129  loss 0.1465 (pw 0.0039 harm 0.7610 z 0.0274)  [5s, 9,410 win/s]
  ep130  loss 0.1471 (pw 0.0038 harm 0.7633 z 0.0258)  |  MAE 5.339W  F1 0.9351  저항3종 0.998  잔차 23.6W  [5s 학습 / 1s 평가, 9,758 win/s]
  ep131  loss 0.1458 (pw 0.0037 harm 0.7601 z 0.0257)  [5s, 10,569 win/s]
  ep132  loss 0.1454 (pw 0.0038 harm 0.7612 z 0.0249)  [5s, 9,643 win/s]
  ep133  loss 0.1456 (pw 0.0038 harm 0.7559 z 0.0274)  [5s, 9,873 win/s]
  ep134  loss 0.1456 (pw 0.0037 harm 0.7665 z 0.0274)  [5s, 9,465 win/s]
  ep135  loss 0.1443 (pw 0.0037 harm 0.7586 z 0.0251)  [5s, 9,584 win/s]
  ep136  loss 0.1444 (pw 0.0037 harm 0.7573 z 0.0260)  [5s, 9,431 win/s]
  ep137  loss 0.1447 (pw 0.0037 harm 0.7647 z 0.0258)  [5s, 9,639 win/s]
  ep138  loss 0.1419 (pw 0.0036 harm 0.7541 z 0.0255)  [5s, 9,606 win/s]
  ep139  loss 0.1419 (pw 0.0036 harm 0.7555 z 0.0248)  [6s, 8,928 win/s]
  ep140  loss 0.1439 (pw 0.0036 harm 0.7636 z 0.0260)  |  MAE 5.412W  F1 0.9408  저항3종 0.999  잔차 24.9W  [5s 학습 / 1s 평가, 9,575 win/s]
  ep141  loss 0.1428 (pw 0.0037 harm 0.7548 z 0.0250)  [5s, 10,671 win/s]
  ep142  loss 0.1440 (pw 0.0037 harm 0.7653 z 0.0250)  [5s, 9,285 win/s]
  ep143  loss 0.1427 (pw 0.0036 harm 0.7619 z 0.0247)  [5s, 9,385 win/s]
  ep144  loss 0.1408 (pw 0.0035 harm 0.7566 z 0.0245)  [5s, 9,541 win/s]
  ep145  loss 0.1422 (pw 0.0036 harm 0.7626 z 0.0242)  [5s, 9,635 win/s]
  ep146  loss 0.1435 (pw 0.0036 harm 0.7663 z 0.0245)  [5s, 9,861 win/s]
  ep147  loss 0.1413 (pw 0.0036 harm 0.7547 z 0.0244)  [5s, 9,375 win/s]
  ep148  loss 0.1405 (pw 0.0035 harm 0.7569 z 0.0241)  [5s, 9,248 win/s]
  ep149  loss 0.1389 (pw 0.0035 harm 0.7506 z 0.0238)  [5s, 9,719 win/s]
  ep150  loss 0.1396 (pw 0.0035 harm 0.7549 z 0.0241)  |  MAE 5.593W  F1 0.9309  저항3종 0.998  잔차 24.9W  [5s 학습 / 1s 평가, 9,823 win/s]
  ep151  loss 0.1413 (pw 0.0035 harm 0.7637 z 0.0253)  [5s, 10,584 win/s]
  ep152  loss 0.1399 (pw 0.0035 harm 0.7564 z 0.0238)  [5s, 9,937 win/s]
  ep153  loss 0.1395 (pw 0.0035 harm 0.7589 z 0.0247)  [5s, 9,370 win/s]
  ep154  loss 0.1394 (pw 0.0035 harm 0.7566 z 0.0234)  [5s, 9,497 win/s]
  ep155  loss 0.1396 (pw 0.0035 harm 0.7624 z 0.0239)  [5s, 9,861 win/s]
  ep156  loss 0.1389 (pw 0.0034 harm 0.7590 z 0.0233)  [5s, 10,068 win/s]
  ep157  loss 0.1383 (pw 0.0034 harm 0.7586 z 0.0236)  [5s, 10,318 win/s]
  ep158  loss 0.1372 (pw 0.0035 harm 0.7532 z 0.0231)  [5s, 9,816 win/s]
  ep159  loss 0.1380 (pw 0.0034 harm 0.7582 z 0.0223)  [5s, 9,919 win/s]
  ep160  loss 0.1369 (pw 0.0034 harm 0.7513 z 0.0224)  |  MAE 5.350W  F1 0.9267  저항3종 0.999  잔차 24.4W  [5s 학습 / 1s 평가, 9,789 win/s]
  ep161  loss 0.1370 (pw 0.0034 harm 0.7548 z 0.0238)  [4s, 11,249 win/s]
  ep162  loss 0.1385 (pw 0.0034 harm 0.7639 z 0.0222)  [5s, 9,910 win/s]
  ep163  loss 0.1356 (pw 0.0033 harm 0.7498 z 0.0223)  [5s, 9,856 win/s]
  ep164  loss 0.1367 (pw 0.0034 harm 0.7554 z 0.0229)  [5s, 10,008 win/s]
  ep165  loss 0.1361 (pw 0.0033 harm 0.7560 z 0.0226)  [5s, 9,633 win/s]
  ep166  loss 0.1371 (pw 0.0033 harm 0.7582 z 0.0230)  [5s, 10,072 win/s]
  ep167  loss 0.1341 (pw 0.0033 harm 0.7489 z 0.0230)  [5s, 9,529 win/s]
  ep168  loss 0.1340 (pw 0.0033 harm 0.7500 z 0.0219)  [5s, 10,142 win/s]
  ep169  loss 0.1355 (pw 0.0033 harm 0.7591 z 0.0230)  [5s, 9,344 win/s]
  ep170  loss 0.1362 (pw 0.0033 harm 0.7565 z 0.0221)  |  MAE 5.303W  F1 0.9347  저항3종 0.999  잔차 24.3W  [5s 학습 / 1s 평가, 9,844 win/s]
  ep171  loss 0.1354 (pw 0.0033 harm 0.7582 z 0.0222)  [5s, 10,977 win/s]
  ep172  loss 0.1359 (pw 0.0033 harm 0.7574 z 0.0220)  [5s, 9,387 win/s]
  ep173  loss 0.1327 (pw 0.0033 harm 0.7493 z 0.0217)  [5s, 9,658 win/s]
  ep174  loss 0.1332 (pw 0.0032 harm 0.7492 z 0.0227)  [5s, 9,782 win/s]
  ep175  loss 0.1346 (pw 0.0033 harm 0.7602 z 0.0215)  [5s, 9,469 win/s]
  ep176  loss 0.1352 (pw 0.0033 harm 0.7560 z 0.0223)  [5s, 9,699 win/s]
  ep177  loss 0.1349 (pw 0.0033 harm 0.7571 z 0.0221)  [5s, 9,591 win/s]
  ep178  loss 0.1342 (pw 0.0033 harm 0.7534 z 0.0215)  [5s, 9,657 win/s]
  ep179  loss 0.1327 (pw 0.0032 harm 0.7533 z 0.0213)  [5s, 9,198 win/s]
  ep180  loss 0.1312 (pw 0.0032 harm 0.7465 z 0.0219)  |  MAE 5.549W  F1 0.9350  저항3종 0.998  잔차 24.7W  [5s 학습 / 1s 평가, 9,671 win/s]
  ep181  loss 0.1324 (pw 0.0032 harm 0.7518 z 0.0214)  [5s, 10,884 win/s]
  ep182  loss 0.1329 (pw 0.0032 harm 0.7576 z 0.0215)  [5s, 9,429 win/s]
  ep183  loss 0.1341 (pw 0.0033 harm 0.7582 z 0.0213)  [5s, 9,977 win/s]
  ep184  loss 0.1324 (pw 0.0032 harm 0.7544 z 0.0213)  [5s, 9,705 win/s]
  ep185  loss 0.1317 (pw 0.0032 harm 0.7541 z 0.0206)  [5s, 9,955 win/s]
  ep186  loss 0.1315 (pw 0.0032 harm 0.7560 z 0.0210)  [5s, 9,955 win/s]
  ep187  loss 0.1320 (pw 0.0032 harm 0.7518 z 0.0213)  [5s, 9,827 win/s]
  ep188  loss 0.1320 (pw 0.0032 harm 0.7533 z 0.0212)  [5s, 9,964 win/s]
  ep189  loss 0.1315 (pw 0.0031 harm 0.7535 z 0.0213)  [5s, 10,061 win/s]
  ep190  loss 0.1310 (pw 0.0031 harm 0.7519 z 0.0213)  |  MAE 5.072W  F1 0.9361  저항3종 0.999  잔차 24.1W  [5s 학습 / 1s 평가, 9,902 win/s]
  ep191  loss 0.1297 (pw 0.0032 harm 0.7500 z 0.0213)  [5s, 10,947 win/s]
  ep192  loss 0.1306 (pw 0.0031 harm 0.7512 z 0.0209)  [5s, 9,873 win/s]
  ep193  loss 0.1305 (pw 0.0031 harm 0.7515 z 0.0205)  [5s, 10,105 win/s]
  ep194  loss 0.1307 (pw 0.0031 harm 0.7537 z 0.0208)  [5s, 9,953 win/s]
  ep195  loss 0.1319 (pw 0.0031 harm 0.7612 z 0.0202)  [5s, 9,488 win/s]
  ep196  loss 0.1307 (pw 0.0032 harm 0.7523 z 0.0206)  [5s, 9,575 win/s]
  ep197  loss 0.1298 (pw 0.0031 harm 0.7584 z 0.0206)  [5s, 10,120 win/s]
