====================================================================================
[Phase 3] 2갈래 CNN — 세밀 10초@60Hz + 광역 60초@2Hz, 타깃 끝-1초
====================================================================================
평가: 홀드아웃 8,000창 (뒤 20%) | sha 5c9ca51724095aaf | 타깃 3239/3600
  ** 동작 중 휴지 지문 (session) oven: |I1| 7.21 -> 67.91 mA, 전력 14.57W **
  ** 14.49 sig 기준전압을 기기별 적합값으로 (1.00할): air_=227.7V beam=228.7V elec=227.7V fan=228.8V hair=227.3V hotp=214.4V lapt=229.0V mini=218.7V oven=210.4V **
  ** 상태별 지문 (13.11): 18개 상태를 따로 맞췄다 **
       air_conditioner    s1  와트당|I1| 7.966 mA/W   h2/h1 0.0143   h3/h1 0.5573
       air_conditioner    s2  와트당|I1| 4.395 mA/W   h2/h1 0.0013   h3/h1 0.5825
       air_conditioner    s3  와트당|I1| 4.547 mA/W   h2/h1 0.0010   h3/h1 0.6009
       air_conditioner    s4  와트당|I1| 4.632 mA/W   h2/h1 0.0010   h3/h1 0.5818
       beam_projector     s1  와트당|I1| 6.651 mA/W   h2/h1 0.0072   h3/h1 0.7624
       beam_projector     s2  와트당|I1| 4.466 mA/W   h2/h1 0.0048   h3/h1 0.9316
       electiric_kettle   s1  와트당|I1| 4.387 mA/W   h2/h1 0.0003   h3/h1 0.0326
       fan                s1  와트당|I1| 5.044 mA/W   h2/h1 0.0020   h3/h1 0.1139
       fan                s2  와트당|I1| 4.656 mA/W   h2/h1 0.0018   h3/h1 0.0786
       fan                s3  와트당|I1| 4.350 mA/W   h2/h1 0.0017   h3/h1 0.0340
       hair_dryer         s1  와트당|I1| 4.395 mA/W   h2/h1 0.4326   h3/h1 0.0271
       hair_dryer         s2  와트당|I1| 4.407 mA/W   h2/h1 0.0002   h3/h1 0.0275
       hotplate           s2  와트당|I1| 4.669 mA/W   h2/h1 0.0005   h3/h1 0.0053
       laptop_charger     s1  와트당|I1| 4.408 mA/W   h2/h1 0.0061   h3/h1 0.9756
       laptop_charger     s2  와트당|I1| 4.434 mA/W   h2/h1 0.0024   h3/h1 0.9480
       minipc             s1  와트당|I1| 5.083 mA/W   h2/h1 0.0080   h3/h1 0.9148
       minipc             s2  와트당|I1| 4.744 mA/W   h2/h1 0.0038   h3/h1 0.9186
       oven               s2  와트당|I1| 4.749 mA/W   h2/h1 0.0019   h3/h1 0.0051
모델 0.72M 파라미터 | 배치 512 | 300 epoch x 50,000창 = 29,100 step | 장치 cuda
  ep 18  loss 0.2454 (pw 0.0083 harm 0.8422 z 0.0567)  [5s, 9,521 win/s]
  ep 19  loss 0.2417 (pw 0.0081 harm 0.8416 z 0.0564)  [5s, 9,243 win/s]
  ep 20  loss 0.2416 (pw 0.0081 harm 0.8455 z 0.0560)  |  MAE 12.469W  F1 0.8808  저항3종 0.992  잔차 45.7W  [5s 학습 / 1s 평가, 9,564 win/s]
  ep 21  loss 0.2377 (pw 0.0077 harm 0.8418 z 0.0536)  [5s, 9,564 win/s]
  ep 22  loss 0.2348 (pw 0.0076 harm 0.8310 z 0.0529)  [5s, 9,410 win/s]
  ep 23  loss 0.2322 (pw 0.0076 harm 0.8336 z 0.0538)  [5s, 9,955 win/s]
  ep 24  loss 0.2295 (pw 0.0073 harm 0.8226 z 0.0521)  [5s, 9,675 win/s]
  ep 25  loss 0.2292 (pw 0.0072 harm 0.8299 z 0.0514)  [5s, 9,774 win/s]
  ep 26  loss 0.2266 (pw 0.0071 harm 0.8199 z 0.0505)  [5s, 9,718 win/s]
  ep 27  loss 0.2255 (pw 0.0072 harm 0.8209 z 0.0486)  [5s, 9,860 win/s]
  ep 28  loss 0.2244 (pw 0.0069 harm 0.8252 z 0.0506)  [5s, 10,367 win/s]
  ep 29  loss 0.2225 (pw 0.0068 harm 0.8245 z 0.0497)  [5s, 9,648 win/s]
  ep 30  loss 0.2173 (pw 0.0067 harm 0.8218 z 0.0469)  |  MAE 11.001W  F1 0.8833  저항3종 0.990  잔차 38.9W  [5s 학습 / 1s 평가, 10,068 win/s]
  ep 31  loss 0.2171 (pw 0.0065 harm 0.8178 z 0.0495)  [5s, 10,651 win/s]
  ep 32  loss 0.2147 (pw 0.0065 harm 0.8155 z 0.0477)  [5s, 9,569 win/s]
  ep 33  loss 0.2160 (pw 0.0066 harm 0.8259 z 0.0478)  [5s, 9,707 win/s]
  ep 34  loss 0.2114 (pw 0.0064 harm 0.8087 z 0.0464)  [5s, 9,740 win/s]
  ep 35  loss 0.2107 (pw 0.0065 harm 0.8104 z 0.0456)  [5s, 10,092 win/s]
  ep 36  loss 0.2066 (pw 0.0060 harm 0.8059 z 0.0478)  [5s, 10,107 win/s]
  ep 37  loss 0.2060 (pw 0.0061 harm 0.8108 z 0.0440)  [5s, 9,887 win/s]
  ep 38  loss 0.2044 (pw 0.0061 harm 0.8056 z 0.0437)  [5s, 10,190 win/s]
  ep 39  loss 0.2050 (pw 0.0062 harm 0.8100 z 0.0445)  [5s, 9,787 win/s]
  ep 40  loss 0.2043 (pw 0.0060 harm 0.8022 z 0.0449)  |  MAE 8.345W  F1 0.8864  저항3종 0.997  잔차 33.0W  [5s 학습 / 1s 평가, 9,929 win/s]
  ep 41  loss 0.2031 (pw 0.0061 harm 0.8066 z 0.0425)  [5s, 10,915 win/s]
  ep 42  loss 0.2023 (pw 0.0059 harm 0.8044 z 0.0439)  [5s, 9,574 win/s]
  ep 43  loss 0.2006 (pw 0.0057 harm 0.8032 z 0.0433)  [5s, 9,796 win/s]
  ep 44  loss 0.1989 (pw 0.0058 harm 0.7979 z 0.0424)  [5s, 9,885 win/s]
  ep 45  loss 0.1994 (pw 0.0057 harm 0.8074 z 0.0421)  [5s, 10,108 win/s]
  ep 46  loss 0.1968 (pw 0.0057 harm 0.7972 z 0.0415)  [5s, 9,636 win/s]
  ep 47  loss 0.1960 (pw 0.0058 harm 0.7985 z 0.0419)  [5s, 9,818 win/s]
  ep 48  loss 0.1956 (pw 0.0056 harm 0.8007 z 0.0409)  [5s, 9,896 win/s]
  ep 49  loss 0.1938 (pw 0.0056 harm 0.7949 z 0.0403)  [5s, 9,992 win/s]
  ep 50  loss 0.1918 (pw 0.0055 harm 0.7946 z 0.0422)  |  MAE 7.114W  F1 0.9133  저항3종 0.995  잔차 29.5W  [5s 학습 / 1s 평가, 10,372 win/s]
  ep 51  loss 0.1908 (pw 0.0054 harm 0.7904 z 0.0399)  [5s, 11,008 win/s]
  ep 52  loss 0.1916 (pw 0.0055 harm 0.7935 z 0.0401)  [5s, 10,431 win/s]
  ep 53  loss 0.1892 (pw 0.0054 harm 0.7927 z 0.0386)  [5s, 10,151 win/s]
  ep 54  loss 0.1895 (pw 0.0054 harm 0.7940 z 0.0384)  [5s, 9,768 win/s]
  ep 55  loss 0.1885 (pw 0.0054 harm 0.7958 z 0.0399)  [5s, 10,275 win/s]
  ep 56  loss 0.1872 (pw 0.0052 harm 0.7879 z 0.0391)  [5s, 10,292 win/s]
  ep 57  loss 0.1854 (pw 0.0053 harm 0.7873 z 0.0376)  [5s, 10,258 win/s]
  ep 58  loss 0.1830 (pw 0.0052 harm 0.7835 z 0.0372)  [5s, 9,839 win/s]
  ep 59  loss 0.1833 (pw 0.0051 harm 0.7922 z 0.0372)  [5s, 10,325 win/s]
  ep 60  loss 0.1809 (pw 0.0051 harm 0.7820 z 0.0375)  |  MAE 6.748W  F1 0.9208  저항3종 0.995  잔차 29.6W  [5s 학습 / 1s 평가, 9,824 win/s]
  ep 61  loss 0.1802 (pw 0.0049 harm 0.7856 z 0.0416)  [5s, 10,859 win/s]
  ep 62  loss 0.1802 (pw 0.0050 harm 0.7857 z 0.0358)  [5s, 10,133 win/s]
  ep 63  loss 0.1810 (pw 0.0050 harm 0.7899 z 0.0380)  [5s, 10,186 win/s]
  ep 64  loss 0.1792 (pw 0.0051 harm 0.7834 z 0.0371)  [5s, 9,845 win/s]
  ep 65  loss 0.1762 (pw 0.0049 harm 0.7871 z 0.0361)  [5s, 9,878 win/s]
  ep 66  loss 0.1752 (pw 0.0048 harm 0.7811 z 0.0343)  [5s, 10,129 win/s]
  ep 67  loss 0.1738 (pw 0.0049 harm 0.7844 z 0.0347)  [5s, 9,728 win/s]
  ep 68  loss 0.1729 (pw 0.0047 harm 0.7811 z 0.0353)  [5s, 9,513 win/s]
  ep 69  loss 0.1744 (pw 0.0047 harm 0.7835 z 0.0367)  [5s, 9,945 win/s]
  ep 70  loss 0.1732 (pw 0.0048 harm 0.7889 z 0.0342)  |  MAE 6.205W  F1 0.9230  저항3종 0.996  잔차 26.5W  [5s 학습 / 1s 평가, 9,905 win/s]
  ep 71  loss 0.1707 (pw 0.0047 harm 0.7800 z 0.0343)  [5s, 10,942 win/s]
  ep 72  loss 0.1686 (pw 0.0046 harm 0.7780 z 0.0341)  [5s, 10,848 win/s]
  ep 73  loss 0.1683 (pw 0.0046 harm 0.7769 z 0.0335)  [5s, 9,880 win/s]
  ep 74  loss 0.1680 (pw 0.0046 harm 0.7781 z 0.0335)  [5s, 10,074 win/s]
  ep 75  loss 0.1686 (pw 0.0047 harm 0.7808 z 0.0329)  [5s, 10,139 win/s]
  ep 76  loss 0.1683 (pw 0.0045 harm 0.7847 z 0.0330)  [5s, 9,778 win/s]
  ep 77  loss 0.1675 (pw 0.0045 harm 0.7824 z 0.0333)  [5s, 10,224 win/s]
  ep 78  loss 0.1642 (pw 0.0043 harm 0.7819 z 0.0325)  [5s, 9,819 win/s]
  ep 79  loss 0.1642 (pw 0.0045 harm 0.7763 z 0.0326)  [5s, 9,547 win/s]
  ep 80  loss 0.1632 (pw 0.0044 harm 0.7679 z 0.0321)  |  MAE 6.174W  F1 0.9322  저항3종 0.996  잔차 26.7W  [5s 학습 / 1s 평가, 9,670 win/s]
  ep 81  loss 0.1641 (pw 0.0044 harm 0.7797 z 0.0342)  [5s, 10,792 win/s]
  ep 82  loss 0.1633 (pw 0.0043 harm 0.7813 z 0.0326)  [5s, 10,376 win/s]
  ep 83  loss 0.1625 (pw 0.0044 harm 0.7724 z 0.0319)  [5s, 9,703 win/s]
  ep 84  loss 0.1606 (pw 0.0042 harm 0.7766 z 0.0321)  [5s, 9,976 win/s]
  ep 85  loss 0.1612 (pw 0.0043 harm 0.7780 z 0.0305)  [5s, 9,820 win/s]
  ep 86  loss 0.1607 (pw 0.0043 harm 0.7726 z 0.0316)  [5s, 9,794 win/s]
  ep 87  loss 0.1597 (pw 0.0043 harm 0.7704 z 0.0302)  [5s, 9,623 win/s]
  ep 88  loss 0.1581 (pw 0.0042 harm 0.7707 z 0.0299)  [5s, 9,316 win/s]
  ep 89  loss 0.1608 (pw 0.0042 harm 0.7826 z 0.0306)  [5s, 9,241 win/s]
  ep 90  loss 0.1554 (pw 0.0040 harm 0.7694 z 0.0308)  |  MAE 5.879W  F1 0.9258  저항3종 0.995  잔차 26.1W  [5s 학습 / 1s 평가, 9,532 win/s]
  ep 91  loss 0.1574 (pw 0.0041 harm 0.7767 z 0.0304)  [5s, 10,560 win/s]
  ep 92  loss 0.1572 (pw 0.0041 harm 0.7698 z 0.0322)  [5s, 9,316 win/s]
  ep 93  loss 0.1564 (pw 0.0040 harm 0.7728 z 0.0295)  [5s, 9,513 win/s]
  ep 94  loss 0.1556 (pw 0.0040 harm 0.7704 z 0.0295)  [5s, 9,632 win/s]
  ep 95  loss 0.1567 (pw 0.0041 harm 0.7718 z 0.0299)  [5s, 9,523 win/s]
  ep 96  loss 0.1532 (pw 0.0040 harm 0.7656 z 0.0289)  [5s, 9,863 win/s]
  ep 97  loss 0.1535 (pw 0.0040 harm 0.7669 z 0.0279)  [5s, 9,620 win/s]
  ep 98  loss 0.1562 (pw 0.0042 harm 0.7766 z 0.0282)  [5s, 9,384 win/s]
  ep 99  loss 0.1545 (pw 0.0040 harm 0.7721 z 0.0300)  [5s, 9,721 win/s]
  ep100  loss 0.1542 (pw 0.0040 harm 0.7717 z 0.0283)  |  MAE 5.850W  F1 0.9277  저항3종 0.998  잔차 26.3W  [5s 학습 / 1s 평가, 9,204 win/s]
  ep101  loss 0.1534 (pw 0.0041 harm 0.7729 z 0.0278)  [5s, 9,991 win/s]
  ep102  loss 0.1505 (pw 0.0038 harm 0.7653 z 0.0280)  [5s, 9,565 win/s]
  ep103  loss 0.1524 (pw 0.0039 harm 0.7743 z 0.0295)  [5s, 9,382 win/s]
  ep104  loss 0.1499 (pw 0.0039 harm 0.7641 z 0.0278)  [5s, 9,104 win/s]
  ep105  loss 0.1507 (pw 0.0038 harm 0.7740 z 0.0276)  [5s, 9,144 win/s]
  ep106  loss 0.1496 (pw 0.0038 harm 0.7636 z 0.0293)  [5s, 9,388 win/s]
  ep107  loss 0.1490 (pw 0.0038 harm 0.7661 z 0.0284)  [5s, 9,672 win/s]
  ep108  loss 0.1471 (pw 0.0037 harm 0.7622 z 0.0274)  [5s, 9,698 win/s]
  ep109  loss 0.1486 (pw 0.0038 harm 0.7624 z 0.0280)  [5s, 10,083 win/s]
  ep110  loss 0.1498 (pw 0.0039 harm 0.7740 z 0.0271)  |  MAE 5.485W  F1 0.9246  저항3종 0.998  잔차 25.3W  [5s 학습 / 1s 평가, 9,641 win/s]
  ep111  loss 0.1500 (pw 0.0039 harm 0.7710 z 0.0268)  [5s, 10,343 win/s]
  ep112  loss 0.1493 (pw 0.0038 harm 0.7699 z 0.0269)  [5s, 9,414 win/s]
  ep113  loss 0.1474 (pw 0.0037 harm 0.7687 z 0.0261)  [5s, 9,545 win/s]
  ep114  loss 0.1474 (pw 0.0037 harm 0.7700 z 0.0261)  [5s, 9,418 win/s]
  ep115  loss 0.1474 (pw 0.0037 harm 0.7695 z 0.0271)  [5s, 9,283 win/s]
  ep116  loss 0.1461 (pw 0.0037 harm 0.7622 z 0.0264)  [5s, 9,741 win/s]
  ep117  loss 0.1454 (pw 0.0037 harm 0.7597 z 0.0255)  [5s, 9,671 win/s]
  ep118  loss 0.1470 (pw 0.0039 harm 0.7613 z 0.0259)  [5s, 9,427 win/s]
  ep119  loss 0.1459 (pw 0.0037 harm 0.7639 z 0.0258)  [5s, 9,830 win/s]
  ep120  loss 0.1457 (pw 0.0037 harm 0.7720 z 0.0255)  |  MAE 5.452W  F1 0.9278  저항3종 0.998  잔차 25.5W  [5s 학습 / 1s 평가, 9,336 win/s]
  ep121  loss 0.1443 (pw 0.0037 harm 0.7638 z 0.0244)  [5s, 10,395 win/s]
  ep122  loss 0.1439 (pw 0.0036 harm 0.7582 z 0.0262)  [5s, 9,333 win/s]
  ep123  loss 0.1435 (pw 0.0036 harm 0.7585 z 0.0266)  [5s, 9,800 win/s]
  ep124  loss 0.1441 (pw 0.0036 harm 0.7693 z 0.0243)  [5s, 9,624 win/s]
  ep125  loss 0.1429 (pw 0.0036 harm 0.7599 z 0.0250)  [5s, 9,952 win/s]
  ep126  loss 0.1424 (pw 0.0036 harm 0.7590 z 0.0247)  [5s, 9,258 win/s]
  ep127  loss 0.1440 (pw 0.0036 harm 0.7715 z 0.0259)  [5s, 9,594 win/s]
  ep128  loss 0.1419 (pw 0.0036 harm 0.7603 z 0.0240)  [5s, 9,386 win/s]
  ep129  loss 0.1431 (pw 0.0036 harm 0.7680 z 0.0241)  [5s, 9,650 win/s]
  ep130  loss 0.1426 (pw 0.0036 harm 0.7622 z 0.0248)  |  MAE 5.364W  F1 0.9359  저항3종 0.998  잔차 24.9W  [5s 학습 / 1s 평가, 9,636 win/s]
  ep131  loss 0.1418 (pw 0.0035 harm 0.7658 z 0.0241)  [5s, 10,813 win/s]
  ep132  loss 0.1404 (pw 0.0035 harm 0.7657 z 0.0235)  [5s, 9,329 win/s]
  ep133  loss 0.1395 (pw 0.0034 harm 0.7595 z 0.0233)  [5s, 9,513 win/s]
  ep134  loss 0.1408 (pw 0.0035 harm 0.7637 z 0.0232)  [5s, 9,405 win/s]
  ep135  loss 0.1415 (pw 0.0035 harm 0.7580 z 0.0262)  [5s, 9,699 win/s]
  ep136  loss 0.1398 (pw 0.0035 harm 0.7587 z 0.0241)  [5s, 9,836 win/s]
  ep137  loss 0.1390 (pw 0.0035 harm 0.7588 z 0.0237)  [5s, 9,965 win/s]
  ep138  loss 0.1392 (pw 0.0034 harm 0.7654 z 0.0237)  [5s, 9,632 win/s]
  ep139  loss 0.1391 (pw 0.0035 harm 0.7609 z 0.0241)  [5s, 9,753 win/s]
  ep140  loss 0.1393 (pw 0.0034 harm 0.7652 z 0.0229)  |  MAE 5.288W  F1 0.9356  저항3종 0.997  잔차 24.3W  [5s 학습 / 1s 평가, 9,706 win/s]
  ep141  loss 0.1385 (pw 0.0034 harm 0.7562 z 0.0237)  [5s, 10,332 win/s]
  ep142  loss 0.1380 (pw 0.0033 harm 0.7611 z 0.0235)  [5s, 9,745 win/s]
  ep143  loss 0.1385 (pw 0.0035 harm 0.7616 z 0.0223)  [5s, 9,462 win/s]
  ep144  loss 0.1372 (pw 0.0033 harm 0.7563 z 0.0222)  [5s, 9,588 win/s]
  ep145  loss 0.1377 (pw 0.0033 harm 0.7629 z 0.0228)  [5s, 9,807 win/s]
  ep146  loss 0.1369 (pw 0.0034 harm 0.7598 z 0.0225)  [5s, 9,463 win/s]
  ep147  loss 0.1370 (pw 0.0034 harm 0.7564 z 0.0231)  [5s, 9,413 win/s]
  ep148  loss 0.1380 (pw 0.0034 harm 0.7611 z 0.0230)  [5s, 9,871 win/s]
  ep149  loss 0.1370 (pw 0.0033 harm 0.7624 z 0.0219)  [5s, 9,638 win/s]
  ep150  loss 0.1357 (pw 0.0033 harm 0.7552 z 0.0220)  |  MAE 6.000W  F1 0.9316  저항3종 0.994  잔차 25.9W  [5s 학습 / 1s 평가, 9,781 win/s]
  ep151  loss 0.1375 (pw 0.0033 harm 0.7676 z 0.0220)  [5s, 10,419 win/s]
  ep152  loss 0.1360 (pw 0.0033 harm 0.7610 z 0.0223)  [5s, 9,717 win/s]
  ep153  loss 0.1355 (pw 0.0033 harm 0.7573 z 0.0231)  [5s, 9,600 win/s]
  ep154  loss 0.1355 (pw 0.0033 harm 0.7541 z 0.0227)  [5s, 10,194 win/s]
  ep155  loss 0.1354 (pw 0.0032 harm 0.7641 z 0.0223)  [5s, 10,292 win/s]
  ep156  loss 0.1330 (pw 0.0032 harm 0.7530 z 0.0219)  [5s, 10,205 win/s]
  ep157  loss 0.1347 (pw 0.0033 harm 0.7602 z 0.0217)  [5s, 9,910 win/s]
  ep158  loss 0.1346 (pw 0.0032 harm 0.7583 z 0.0215)  [5s, 10,440 win/s]
  ep159  loss 0.1349 (pw 0.0033 harm 0.7611 z 0.0211)  [5s, 10,482 win/s]
  ep160  loss 0.1334 (pw 0.0032 harm 0.7517 z 0.0219)  |  MAE 5.102W  F1 0.9364  저항3종 0.997  잔차 24.3W  [5s 학습 / 1s 평가, 10,175 win/s]
  ep161  loss 0.1327 (pw 0.0032 harm 0.7589 z 0.0218)  [5s, 10,707 win/s]
  ep162  loss 0.1332 (pw 0.0032 harm 0.7562 z 0.0211)  [5s, 10,074 win/s]
  ep163  loss 0.1329 (pw 0.0032 harm 0.7572 z 0.0212)  [5s, 9,825 win/s]
  ep164  loss 0.1330 (pw 0.0032 harm 0.7527 z 0.0210)  [5s, 9,823 win/s]
  ep165  loss 0.1340 (pw 0.0032 harm 0.7630 z 0.0213)  [5s, 9,744 win/s]
  ep166  loss 0.1321 (pw 0.0031 harm 0.7550 z 0.0212)  [5s, 9,798 win/s]
  ep167  loss 0.1313 (pw 0.0031 harm 0.7566 z 0.0215)  [5s, 9,913 win/s]
  ep168  loss 0.1312 (pw 0.0031 harm 0.7560 z 0.0209)  [5s, 9,838 win/s]
  ep169  loss 0.1323 (pw 0.0032 harm 0.7581 z 0.0205)  [5s, 9,535 win/s]
  ep170  loss 0.1308 (pw 0.0031 harm 0.7504 z 0.0210)  |  MAE 5.283W  F1 0.9384  저항3종 0.998  잔차 24.2W  [5s 학습 / 1s 평가, 10,231 win/s]
  ep171  loss 0.1309 (pw 0.0031 harm 0.7570 z 0.0209)  [5s, 10,555 win/s]
  ep172  loss 0.1329 (pw 0.0032 harm 0.7602 z 0.0204)  [5s, 10,272 win/s]
  ep173  loss 0.1316 (pw 0.0031 harm 0.7660 z 0.0207)  [5s, 10,361 win/s]
  ep174  loss 0.1292 (pw 0.0031 harm 0.7545 z 0.0202)  [5s, 9,791 win/s]
  ep175  loss 0.1310 (pw 0.0031 harm 0.7538 z 0.0209)  [5s, 9,998 win/s]
  ep176  loss 0.1296 (pw 0.0031 harm 0.7479 z 0.0202)  [5s, 10,005 win/s]
  ep177  loss 0.1307 (pw 0.0031 harm 0.7572 z 0.0203)  [5s, 9,902 win/s]
  ep178  loss 0.1299 (pw 0.0031 harm 0.7550 z 0.0199)  [5s, 10,346 win/s]
  ep179  loss 0.1290 (pw 0.0030 harm 0.7534 z 0.0199)  [5s, 9,929 win/s]
  ep180  loss 0.1299 (pw 0.0030 harm 0.7564 z 0.0206)  |  MAE 5.018W  F1 0.9389  저항3종 0.999  잔차 23.9W  [5s 학습 / 1s 평가, 9,946 win/s]
  ep181  loss 0.1292 (pw 0.0031 harm 0.7564 z 0.0201)  [5s, 10,770 win/s]
  ep182  loss 0.1293 (pw 0.0030 harm 0.7550 z 0.0204)  [5s, 9,534 win/s]
  ep183  loss 0.1290 (pw 0.0031 harm 0.7544 z 0.0201)  [5s, 9,298 win/s]
  ep184  loss 0.1283 (pw 0.0030 harm 0.7497 z 0.0196)  [5s, 9,810 win/s]
  ep185  loss 0.1286 (pw 0.0030 harm 0.7573 z 0.0196)  [5s, 9,588 win/s]
  ep186  loss 0.1263 (pw 0.0029 harm 0.7472 z 0.0197)  [5s, 9,865 win/s]
  ep187  loss 0.1274 (pw 0.0030 harm 0.7506 z 0.0200)  [5s, 9,633 win/s]
  ep188  loss 0.1295 (pw 0.0030 harm 0.7623 z 0.0197)  [5s, 9,945 win/s]
  ep189  loss 0.1273 (pw 0.0030 harm 0.7498 z 0.0197)  [5s, 9,851 win/s]
  ep190  loss 0.1284 (pw 0.0030 harm 0.7576 z 0.0195)  |  MAE 4.943W  F1 0.9373  저항3종 0.998  잔차 24.0W  [5s 학습 / 1s 평가, 10,134 win/s]
  ep191  loss 0.1280 (pw 0.0030 harm 0.7609 z 0.0194)  [5s, 10,926 win/s]
  ep192  loss 0.1264 (pw 0.0029 harm 0.7516 z 0.0191)  [5s, 9,973 win/s]
  ep193  loss 0.1269 (pw 0.0030 harm 0.7531 z 0.0192)  [5s, 9,627 win/s]
  ep194  loss 0.1275 (pw 0.0030 harm 0.7512 z 0.0201)  [5s, 10,248 win/s]
  ep195  loss 0.1267 (pw 0.0030 harm 0.7520 z 0.0193)  [5s, 9,845 win/s]
  ep196  loss 0.1262 (pw 0.0029 harm 0.7503 z 0.0191)  [5s, 9,796 win/s]
  ep197  loss 0.1264 (pw 0.0030 harm 0.7556 z 0.0188)  [5s, 10,108 win/s]
